ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-2.49,9.81,0.76,-0.60,0.40,-1.37,-19.73,-68.08,-2.54,61604
-1.30,11.79,-1.25,-0.98,0.54,-0.95,-19.18,-69.37,-6.61,61638
0.80,15.13,-3.32,-1.15,1.24,0.01,-19.41,-68.20,-11.88,61672
2.54,9.01,-11.39,-1.53,1.44,0.43,-21.81,-66.38,-20.01,61707
2.52,8.84,-7.21,-1.29,2.12,0.89,-23.95,-63.10,-27.46,61741
-3.14,7.86,-11.92,-1.84,4.09,0.57,-24.41,-57.44,-37.66,61775
9.69,9.58,-7.01,-1.38,4.85,0.50,-21.50,-52.92,-44.78,61809
1.96,4.77,-15.04,-1.11,6.47,-1.47,-11.74,-49.15,-52.00,61843
-6.89,5.43,-10.72,-0.59,4.02,-1.99,-1.26,-46.21,-53.79,61877
-3.36,5.64,-5.15,-0.61,1.44,-1.53,3.64,-44.18,-53.57,61912
0.41,9.08,-4.84,-0.25,0.95,-1.14,6.34,-42.14,-51.83,61946
-6.10,9.10,-5.04,-0.06,1.26,-0.85,8.93,-40.43,-50.67,61980
-1.58,10.65,-3.72,-0.08,1.17,-0.45,9.81,-39.77,-48.79,62014
-5.25,8.76,-5.52,-0.16,1.66,-0.31,11.34,-38.94,-46.77,62048
-5.25,7.56,-4.82,0.35,1.48,-0.09,11.28,-38.56,-45.51,62083
-2.20,6.53,-6.97,0.55,1.23,-0.26,11.12,-37.80,-43.79,62117
-4.58,6.76,-4.67,0.75,0.79,0.34,9.69,-37.55,-41.38,62151
-3.34,7.37,-6.31,1.04,0.56,0.72,8.02,-37.61,-40.51,62185
-6.84,5.92,-4.50,1.53,-0.30,1.70,5.28,-33.91,-39.29,62219
-13.15,9.70,0.03,1.87,-2.12,2.79,0.18,-37.17,-38.18,62253
-9.57,11.20,3.05,2.00,-3.94,3.33,-5.25,-36.82,-37.12,62288
-0.49,7.94,-1.41,1.18,-4.06,2.61,-11.53,-34.89,-34.45,62322
-0.07,10.38,-5.38,1.16,-3.92,3.21,-16.40,-33.19,-34.10,62356
3.47,12.28,-6.72,1.36,-4.45,3.98,-21.60,-30.59,-31.96,62390
4.02,13.93,-2.16,1.32,-5.16,4.84,-27.29,-24.77,-27.43,62424
9.85,18.70,4.81,1.03,-6.34,5.64,-31.73,-18.88,-22.99,62458
3.50,19.70,4.77,0.34,-5.38,4.80,-33.69,-10.60,-19.00,62493
-8.52,18.42,4.33,0.12,-5.31,5.18,-34.43,-4.52,-15.71,62527
-18.39,15.52,1.97,-0.10,-5.56,4.46,-35.02,1.64,-12.25,62561
-5.83,8.42,-4.22,-1.50,-4.50,0.41,-34.45,3.70,-7.41,62595
-16.20,4.77,-9.30,-0.55,-1.97,0.22,-35.25,3.76,-6.49,62629
-14.25,4.48,-5.07,-1.02,-2.36,-0.98,-34.49,3.70,-4.49,62664
-6.75,1.57,-11.54,-0.70,-0.62,-2.35,-35.40,1.15,-3.86,62698
-3.64,10.77,2.10,-0.44,-1.06,-1.66,-35.52,0.03,-3.95,62732
-0.47,6.01,0.83,-0.89,-0.54,-2.30,-36.41,-2.62,-3.55,62766
-3.00,9.73,-2.85,-0.67,-0.25,-1.10,-36.55,-3.77,-3.64,62800
-6.18,8.42,-0.43,-0.85,0.10,-1.02,-36.55,-5.31,-4.11,62834
-2.10,9.23,-1.04,-1.21,0.42,-1.13,-37.34,-7.09,-6.61,62869
1.64,11.82,-9.71,-1.35,0.36,-0.81,-37.81,-8.62,-7.69,62903
6.93,15.89,-7.17,-1.82,0.62,-0.32,-39.24,-8.70,-10.20,62937
14.98,16.58,-5.83,-2.50,2.32,0.54,-39.71,-6.93,-14.38,62971
10.47,15.19,-9.94,-3.49,7.49,1.46,-39.43,-1.46,-24.70,63005
10.10,11.11,-17.54,-3.16,7.88,0.64,-34.52,7.09,-39.46,63040
0.47,2.53,-29.83,-2.91,11.47,-3.13,-23.41,12.99,-47.88,63074
6.18,-1.53,-24.27,-1.70,6.05,-2.10,-15.24,18.88,-48.87,63108
-3.70,8.25,-10.35,-0.49,3.71,0.22,-8.99,25.31,-46.86,63142
-5.21,9.12,-6.52,-0.92,4.24,-1.59,-6.26,30.93,-44.34,63176
-11.68,3.67,-14.03,-0.78,3.09,-1.09,-5.07,36.14,-40.22,63210
-9.11,7.79,-5.32,1.00,0.85,0.98,-2.16,39.17,-38.80,63245
-8.52,4.57,-7.82,1.13,-0.09,-0.02,-1.21,41.86,-38.70,63279
-5.55,8.08,-0.99,1.40,-0.68,0.52,0.58,44.20,-39.61,63313
-7.25,1.46,-6.37,1.26,-0.76,-1.08,-0.76,45.81,-39.99,63347
-10.05,5.41,-2.80,1.91,-1.13,0.35,0.28,46.57,-43.09,63381
-7.22,5.75,0.41,2.00,-1.51,0.58,1.14,46.67,-45.02,63416
-1.83,10.53,0.77,2.06,-1.66,1.80,2.75,46.11,-48.35,63450
-4.79,13.07,2.89,1.84,-2.46,3.64,7.61,44.71,-51.01,63484
-0.60,11.08,-7.62,2.45,-4.09,4.87,12.32,41.70,-54.74,63518
-5.02,11.19,-15.32,2.10,-8.38,6.98,15.61,36.16,-60.07,63552
12.10,14.27,5.40,1.37,-8.97,5.67,12.89,30.24,-65.30,63586
-9.18,6.21,-3.23,-0.55,-1.96,0.01,11.49,29.83,-65.24,63621
-4.54,7.19,-3.68,0.06,-2.79,1.16,10.23,28.97,-65.23,63655
-2.98,8.97,-3.71,0.08,-2.83,0.75,8.58,27.89,-65.64,63689
-2.18,9.14,-5.92,0.34,-2.31,1.27,8.14,26.21,-65.81,63723
-3.51,14.05,0.51,1.11,-3.28,3.36,7.67,23.27,-67.35,63757
-1.70,12.22,3.10,0.08,-3.46,1.46,5.52,20.26,-68.33,63791
-2.31,9.25,-4.79,-1.10,-1.75,-0.56,2.76,19.92,-68.27,63826
-1.36,8.65,-5.75,-1.49,-1.08,-0.84,1.30,21.16,-66.75,63860
-0.48,10.05,-7.89,-1.99,-0.00,-1.09,1.55,22.26,-65.46,63894
4.34,13.08,-1.38,-1.79,0.54,-0.44,3.67,23.17,-64.13,63928
3.22,12.07,-6.67,-2.64,2.14,-0.76,8.32,24.32,-62.19,63962
4.93,9.08,-12.10,-3.62,5.31,-0.70,16.85,26.35,-57.28,63997
5.72,7.38,-19.97,-4.14,10.41,-2.14,29.10,29.33,-42.08,64031
3.19,7.06,-18.64,-3.43,9.48,-2.24,35.79,30.20,-25.27,64065
0.60,7.28,-14.89,-1.86,4.96,-1.39,35.74,29.87,-11.74,64099
7.31,9.87,-8.89,-1.19,3.32,-0.91,33.85,28.47,-4.85,64133
3.40,8.49,-11.09,-1.23,3.68,-1.09,29.42,26.95,2.05,64167
5.96,7.16,-15.68,-1.32,3.82,-1.30,22.61,25.20,10.41,64202
0.66,10.04,-11.94,-1.58,4.06,-0.61,16.31,23.62,15.80,64236
-3.33,7.34,-13.80,-1.43,4.09,-0.71,7.79,21.98,18.80,64270
-8.40,2.17,-12.72,-0.54,3.85,-0.26,-2.15,21.32,18.72,64304
-14.12,4.65,-10.56,0.58,1.97,0.85,-6.94,23.24,15.19,64338
-9.50,5.97,-6.31,1.08,0.47,1.00,-8.61,26.29,10.77,64373
-14.56,5.96,-3.95,1.26,-0.66,1.58,-7.67,28.60,7.25,64407
-14.17,6.34,-2.21,1.68,-1.24,1.53,-5.98,30.69,5.04,64441
-11.27,7.00,1.71,1.84,-2.00,1.23,-3.54,32.77,2.18,64475
-2.63,6.02,-0.35,1.85,-1.78,0.73,-2.81,33.89,-0.35,64509
4.15,8.07,-6.70,2.36,-2.45,1.53,-1.01,35.30,-3.08,64543
7.32,10.91,-9.05,2.29,-3.29,3.26,2.65,36.76,-7.41,64578
7.26,11.07,-6.54,2.15,-3.86,3.85,7.98,37.85,-11.66,64612
2.37,12.74,0.25,2.06,-6.05,4.98,15.19,36.83,-19.48,64646
2.84,19.58,5.52,1.80,-6.96,5.69,20.94,33.65,-26.98,64680
-4.15,24.38,3.26,1.30,-5.78,4.80,25.04,31.91,-32.89,64714
-9.62,14.82,4.50,1.02,-4.42,3.19,28.35,28.38,-37.40,64749
-7.41,15.53,5.07,-0.07,-4.05,3.73,32.13,25.87,-39.17,64783
-1.62,9.67,-2.69,0.19,-3.93,3.30,36.25,21.12,-40.85,64817
-0.87,2.04,-4.93,-0.80,-3.37,2.30,41.25,13.74,-41.33,64851
-3.52,7.59,-0.38,-0.62,-2.86,1.15,42.69,8.42,-41.41,64885
-2.07,14.15,-1.79,-1.69,-1.79,-0.97,43.88,5.06,-40.15,64919
-4.18,7.44,-6.48,-2.38,-0.16,-1.31,44.83,4.38,-37.11,64954
-3.51,9.06,-4.38,-1.87,0.79,-1.27,46.35,2.95,-34.43,64988
4.43,10.61,-5.34,-2.68,2.20,-1.22,48.07,0.94,-28.11,65022
3.73,7.89,-9.39,-2.81,3.68,-1.39,49.43,-1.46,-20.70,65056
9.76,9.70,-10.24,-3.26,5.40,-1.65,49.36,-2.94,-9.16,65090
1.43,4.69,-23.91,-3.51,8.09,-2.55,44.96,-3.61,4.34,65125
3.47,6.58,-20.56,-2.72,6.78,-1.86,37.09,-4.87,14.21,65159
9.15,13.58,-5.06,-2.06,5.73,-0.69,25.69,-5.57,21.02,65193
-3.18,6.79,-13.85,-1.82,7.28,-2.10,13.04,-4.75,24.82,65227
-0.98,5.36,-16.14,-1.20,4.93,-0.87,3.39,-3.62,24.48,65261
-4.20,6.69,-13.61,-0.43,3.35,-0.40,-4.50,-1.36,23.12,65295
-5.32,5.15,-12.98,-0.02,2.33,-0.77,-8.68,0.42,21.13,65330
-4.56,4.44,-10.64,0.05,1.90,-0.98,-12.86,3.00,19.37,65364
-9.61,5.69,-6.88,0.25,1.78,-0.90,-16.12,4.36,18.18,65398
-3.97,6.48,-5.88,0.55,1.60,-0.51,-18.42,5.89,16.25,65432
-3.33,6.73,-2.09,0.96,1.42,0.12,-20.89,8.10,14.26,65466
-2.42,10.81,1.79,1.37,0.06,2.11,-21.13,11.34,12.51,65500
-7.82,8.73,0.86,1.63,-2.39,3.32,-17.58,15.76,12.32,65535
-26.02,6.85,-6.37,2.52,-3.85,4.47,-10.63,20.90,11.69,65569
-17.16,9.17,-0.59,2.26,-9.14,5.58,1.65,23.31,10.77,65603
9.52,11.53,-2.06,1.70,-8.22,3.87,14.98,22.71,6.52,65637
13.37,11.02,-15.87,1.14,-3.55,2.40,21.03,21.56,3.46,65671
1.20,7.02,-7.21,0.37,-3.28,1.96,24.13,20.53,2.22,65706
0.40,11.80,-1.46,0.76,-3.31,2.92,29.16,17.39,-2.28,65740
-2.47,13.61,2.05,0.50,-3.44,2.39,32.97,14.56,-5.93,65774
-1.62,9.18,-3.25,0.15,-3.24,1.63,36.20,11.37,-8.97,65808
-3.75,12.41,-5.23,0.27,-4.17,3.02,39.81,6.47,-13.10,65842
-4.88,8.55,-3.35,-0.38,-3.18,0.76,40.40,2.95,-16.85,65876
-1.67,6.94,-4.15,-0.71,-2.15,-0.52,40.25,1.94,-19.09,65911
-8.52,8.23,-3.10,-1.17,-0.84,-1.46,39.65,2.31,-19.18,65945
-0.62,3.58,-7.05,-1.30,-0.11,-2.54,39.16,3.80,-18.56,65979
2.05,11.68,-3.03,-1.05,0.15,-1.22,38.45,4.60,-17.51,66013
2.13,12.37,-0.07,-1.71,0.61,-1.55,38.03,5.33,-15.36,66047
1.20,10.91,-6.05,-2.34,1.58,-1.08,37.18,5.28,-12.23,66082
1.69,7.09,-6.03,-2.33,1.55,-1.01,36.42,4.11,-9.21,66116
-0.04,10.31,-10.63,-2.62,2.99,-1.15,35.43,2.38,-5.07,66150
4.17,13.41,-6.46,-2.09,3.16,-0.25,33.46,-1.01,-1.10,66184
4.77,14.77,-5.01,-2.50,4.79,0.26,30.31,-4.44,4.78,66218
7.23,13.02,-9.60,-2.89,6.85,-0.29,24.07,-8.49,9.21,66252
11.01,6.29,-24.02,-2.56,9.58,-1.75,11.88,-11.87,13.42,66287
-0.66,3.69,-20.89,-1.00,3.89,0.01,4.25,-13.12,12.15,66321
-2.27,6.71,-6.68,-0.09,1.53,-0.37,-1.10,-12.70,10.01,66355
-6.90,7.13,-8.56,-0.34,2.18,-1.02,-5.07,-11.82,7.12,66389
-3.65,6.43,-5.01,-0.15,1.17,-1.02,-8.26,-10.74,4.91,66423
2.41,8.29,-6.51,-0.15,1.16,-0.93,-10.99,-9.11,2.13,66458
-4.37,7.76,-7.86,-0.15,1.47,-0.75,-12.93,-7.95,-0.50,66492
-5.67,8.70,-4.39,-0.09,1.46,-0.16,-15.05,-6.01,-2.79,66526
-7.13,5.47,-6.41,0.04,1.37,-0.31,-16.47,-3.20,-5.55,66560
-9.94,3.91,-9.68,-0.01,0.66,-0.07,-17.44,-0.99,-7.76,66594
-12.14,6.07,-3.90,0.69,-0.13,0.98,-17.09,2.43,-8.37,66628
-8.83,5.55,-3.42,0.93,-0.34,0.47,-16.81,4.27,-9.46,66663
-7.02,8.69,2.45,1.51,-0.48,0.88,-16.53,6.30,-9.79,66697
-1.47,10.02,3.59,1.92,-0.67,1.29,-15.45,8.61,-11.17,66731
1.33,12.06,2.27,1.90,-1.52,2.51,-13.94,11.31,-13.27,66765
3.87,10.58,-3.41,1.66,-3.54,4.11,-11.52,14.26,-13.90,66799
-5.03,12.31,-4.94,1.86,-6.64,6.22,-4.91,17.77,-15.23,66833
0.35,12.43,-0.17,2.06,-8.98,7.20,2.41,18.88,-18.46,66868
-2.55,16.64,-0.54,0.16,-6.42,3.91,7.38,19.06,-21.59,66902
-9.82,8.97,-5.91,-0.40,-4.37,2.42,10.10,19.86,-23.62,66936
-9.74,9.10,-5.06,-0.14,-4.35,2.63,12.10,19.61,-26.59,66970
-9.14,5.91,-4.42,-0.48,-3.40,0.51,12.64,19.48,-28.73,67004
-6.07,4.99,-5.55,-0.39,-2.59,-0.82,12.12,19.94,-29.33,67039
1.21,7.95,-4.91,-0.13,-2.39,-0.82,9.51,20.53,-30.18,67073
-0.07,8.08,-4.65,-0.67,-1.02,-1.51,8.81,21.32,-30.85,67107
1.67,9.22,-4.48,-0.72,-0.71,-1.79,7.70,21.89,-30.78,67141
0.06,12.34,-2.77,-0.58,-0.64,-1.44,5.95,22.52,-30.71,67175
4.29,14.05,-0.71,-0.83,-0.41,-2.08,5.19,23.19,-30.78,67209
2.18,13.32,-6.30,-1.89,0.66,-1.38,4.56,24.17,-28.63,67244
2.70,10.87,-5.94,-1.91,0.71,-0.87,4.97,24.88,-27.16,67278
4.86,14.60,-5.55,-2.32,1.61,0.17,7.12,24.22,-25.05,67312
7.05,10.94,-10.65,-2.16,2.35,1.15,10.14,23.31,-22.36,67346
-0.91,9.56,-9.30,-2.79,3.80,1.36,16.14,21.69,-19.54,67380
4.56,7.66,-13.61,-3.02,6.10,0.45,20.23,18.50,-13.96,67415
-0.66,0.65,-27.93,-1.92,9.59,-2.37,19.53,15.33,-5.06,67449
-11.66,3.28,-15.29,-0.96,5.82,-1.52,16.79,12.64,0.73,67483
-8.75,6.98,-5.88,-0.05,1.57,-0.81,15.30,10.03,2.94,67517
-3.15,8.15,-2.35,-0.13,0.82,-1.24,13.23,7.63,4.28,67551
-3.98,8.65,-8.57,-0.30,0.30,-1.94,11.22,6.31,4.53,67585
0.24,9.36,-8.37,-0.33,1.19,-1.20,7.47,4.47,4.91,67620
-4.38,9.06,-3.58,-0.16,1.36,-0.54,4.11,2.81,4.25,67654
-3.99,1.76,-5.78,-0.22,1.24,-1.08,0.06,2.13,3.11,67688
-6.78,9.34,-3.75,0.59,0.89,0.63,-3.95,2.40,0.89,67722
-5.13,6.85,-2.59,0.07,-0.17,-0.03,-6.15,3.42,-0.12,67756
-8.08,4.39,-9.52,0.32,0.02,0.28,-8.46,4.43,-1.80,67791
-11.68,2.72,-6.96,1.73,-0.99,1.12,-10.06,6.94,-3.19,67825
-6.45,6.90,0.22,2.26,-2.27,1.87,-9.12,9.59,-4.56,67859
-5.57,10.31,-0.34,2.01,-2.31,0.84,-8.07,11.88,-5.26,67893
-1.69,8.37,-2.35,1.66,-2.00,0.63,-8.26,13.11,-6.62,67927
-3.07,8.93,-3.79,1.79,-1.66,1.07,-7.64,14.13,-7.41,67961
-5.12,8.71,-8.72,1.95,-2.20,1.80,-5.10,16.24,-8.49,67996
-2.24,10.49,-7.32,1.70,-2.90,3.07,-2.21,17.49,-10.01,68030
-3.04,9.74,-6.72,1.76,-4.04,4.33,2.44,18.31,-11.50,68064
1.49,12.79,-2.77,1.99,-7.03,5.72,8.92,18.27,-15.35,68098
5.98,18.78,4.83,1.20,-6.95,3.68,12.51,16.82,-20.53,68132
-10.22,9.73,0.40,-0.09,-3.85,-0.01,13.05,14.91,-22.81,68166
-3.57,8.68,-2.27,-0.67,-2.52,0.20,12.69,14.06,-23.46,68201
-6.75,9.88,-1.59,-0.73,-2.42,-0.02,11.91,12.06,-24.51,68235
-7.76,7.56,-3.98,-1.35,-0.69,-1.00,10.60,10.79,-24.57,68269
-4.05,5.72,-4.49,-1.15,-0.21,-1.04,9.24,10.06,-24.17,68303
-2.61,8.91,-5.11,-1.14,0.22,-0.92,8.62,9.21,-23.81,68337
3.20,10.97,-9.90,-1.47,0.82,-0.22,7.44,8.64,-24.33,68372
1.28,10.63,-6.91,-2.56,3.30,0.86,7.60,7.91,-23.84,68406
4.70,17.19,5.65,-2.97,5.63,1.06,8.52,7.34,-22.81,68440
21.82,5.89,-22.67,-3.71,12.23,-3.69,8.73,9.09,-19.56,68474
-6.27,2.80,-25.00,-2.57,10.30,-2.48,7.64,11.20,-16.62,68508
7.65,7.53,-10.50,-0.85,0.68,-0.59,7.64,13.62,-15.73,68542
-6.14,7.39,-7.47,-0.57,1.53,-0.76,7.99,15.64,-13.93,68577
-5.31,6.93,-6.21,-0.47,1.46,-0.54,8.35,17.10,-10.98,68611
-2.57,9.46,-4.27,-0.91,2.33,-0.93,8.49,18.21,-8.13,68645
1.67,11.13,-4.84,-0.79,2.23,-0.48,7.37,18.42,-5.48,68679
2.28,6.08,-9.33,-1.03,2.84,-1.19,4.76,18.74,-2.06,68713
-0.85,7.81,-5.84,-0.84,3.26,-0.14,2.05,18.49,0.38,68748
-3.78,8.78,-8.86,-0.46,2.02,0.42,-1.02,18.77,1.23,68782
-5.46,2.67,-7.56,-0.31,1.55,0.07,-2.79,19.53,1.02,68816
-10.12,4.51,-9.39,0.58,1.25,0.49,-4.57,20.97,1.04,68850
-11.14,5.49,-3.31,0.85,0.87,0.47,-5.12,22.87,-0.12,68884
-12.73,4.13,-2.79,1.03,-0.00,0.21,-5.89,23.87,-0.91,68918
-5.98,6.76,-4.28,1.21,-1.56,0.88,-3.73,24.88,-1.17,68953
-3.36,6.29,-7.12,1.84,-1.55,1.24,-1.96,26.83,-3.32,68987
-2.19,8.71,-4.11,2.23,-2.40,2.21,1.84,27.73,-5.89,69021
-0.20,12.69,1.08,2.37,-3.57,3.34,6.11,27.87,-9.05,69055
-1.70,13.32,-0.18,1.84,-4.65,4.06,12.89,26.86,-12.38,69089
6.54,15.08,-3.83,1.48,-6.51,4.90,18.39,24.31,-16.71,69124
-3.82,11.25,-7.45,1.02,-5.40,3.27,22.62,19.53,-22.05,69158
5.55,12.84,-4.01,0.94,-5.62,3.21,23.98,16.28,-27.39,69192
-9.22,8.83,-0.28,0.37,-4.52,1.77,23.43,13.40,-30.84,69226
-5.25,10.64,-2.59,0.42,-4.83,1.66,22.08,10.98,-34.35,69260
0.16,15.03,-4.82,0.50,-4.98,1.73,19.34,9.25,-37.96,69294
-2.08,9.88,3.72,-1.01,-1.47,-1.32,17.23,8.46,-38.00,69329
2.60,9.70,-3.07,-1.37,-0.89,-1.14,15.46,9.37,-36.89,69363
-2.49,10.55,-3.71,-1.34,0.13,-0.35,15.23,9.66,-35.56,69397
-2.11,8.10,-5.38,-1.77,0.59,-0.83,14.67,9.50,-33.41,69431
-1.10,6.00,-7.78,-1.92,1.12,-0.97,14.62,9.60,-31.89,69465
-0.04,7.92,-7.33,-2.24,1.88,-0.82,14.78,10.33,-29.51,69500
0.23,10.28,-4.13,-2.24,2.64,-0.38,15.57,10.63,-25.48,69534
7.34,12.26,-3.97,-2.47,4.09,-0.30,16.18,10.04,-21.47,69568
7.06,8.78,-12.14,-2.70,6.95,-1.16,15.99,9.73,-15.77,69602
0.41,6.13,-20.99,-2.26,7.47,-1.41,12.61,9.66,-11.09,69636
-0.63,2.34,-18.05,-1.34,5.44,-1.26,8.67,9.25,-7.07,69670
-2.10,5.77,-10.89,-0.72,3.87,-1.39,4.08,8.80,-5.82,69705
-8.58,6.10,-8.95,-0.28,2.71,-1.37,-1.10,8.46,-5.58,69739
-6.60,6.35,-9.57,0.16,1.96,-1.26,-4.84,9.09,-6.49,69773
-6.59,8.13,-5.36,0.18,1.18,-0.48,-8.67,9.28,-7.91,69807
-3.38,6.16,-4.73,0.18,1.04,-0.53,-11.52,10.00,-9.57,69841
-5.71,7.74,-4.84,0.56,1.25,0.29,-14.85,11.43,-12.47,69875
-5.76,9.02,0.82,0.66,0.56,0.81,-16.95,13.17,-15.80,69910
