ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-6.95,8.17,-9.39,-1.67,4.14,-1.57,24.45,4.63,0.88,142472
-9.55,8.74,-7.67,-1.61,3.66,-2.20,20.42,4.69,4.15,142506
-8.60,6.71,-6.01,-0.77,1.96,-1.83,16.12,5.51,6.43,142541
-7.12,4.96,-2.47,-0.42,1.09,-1.15,13.86,5.48,7.51,142575
-2.85,10.10,0.28,-0.49,1.03,-0.48,12.67,5.52,7.92,142609
1.15,8.66,-0.35,-0.92,1.52,-0.33,10.74,5.50,9.34,142643
1.46,8.14,-2.16,-0.61,2.37,0.46,8.29,4.52,10.45,142677
6.89,8.17,-0.03,-0.16,1.40,1.26,6.68,3.81,10.73,142711
3.25,11.84,-1.97,-0.78,2.32,1.73,3.83,3.19,11.85,142746
-4.23,5.45,-2.29,-0.81,1.81,1.49,1.93,2.66,12.26,142780
-6.48,9.51,-3.32,-0.59,1.53,0.47,-0.64,2.27,11.62,142814
-6.50,13.52,-3.69,-1.18,2.84,-0.63,-3.41,0.67,11.97,142848
-3.07,12.49,-7.16,-1.70,3.32,-1.98,-8.59,-1.83,11.06,142882
-0.61,9.90,-8.59,-1.43,2.58,-1.55,-12.34,-3.08,10.07,142916
1.06,10.27,-6.04,-1.29,2.58,-0.77,-15.14,-4.87,9.27,142951
-0.31,14.82,-5.43,-1.78,3.64,-0.25,-19.03,-6.31,6.91,142985
-5.72,11.13,-7.43,-2.59,3.95,-1.11,-23.27,-8.42,3.77,143019
-4.40,0.83,-9.87,-3.14,4.38,-1.51,-26.83,-11.28,-0.61,143053
-4.51,5.25,-5.85,-2.18,5.02,-0.49,-30.81,-12.96,-4.66,143087
2.07,12.18,-1.83,-1.78,5.73,-0.26,-33.78,-13.69,-10.30,143122
-1.94,11.32,-5.14,-0.62,5.69,0.08,-36.79,-13.74,-17.87,143156
-4.45,9.19,-6.12,-0.40,3.20,0.83,-37.08,-12.83,-23.30,143190
-0.84,7.98,-3.94,-0.38,2.01,1.48,-37.84,-10.71,-25.75,143224
-4.88,9.71,-3.85,-0.17,1.84,1.88,-37.88,-7.54,-28.00,143258
-9.57,7.21,-5.45,-0.27,1.11,1.48,-37.30,-5.16,-29.30,143292
-10.42,6.54,-5.80,0.01,0.85,0.45,-36.89,-3.73,-30.34,143327
-7.71,10.26,-3.85,0.06,0.89,-0.47,-36.70,-3.73,-32.07,143361
-5.05,11.81,-2.07,-0.31,1.56,-0.95,-36.80,-4.84,-33.28,143395
-4.50,13.61,-3.87,-0.68,1.93,-1.53,-35.56,-5.98,-36.36,143429
-4.07,8.53,-6.67,-0.68,1.35,-1.67,-35.57,-7.56,-37.01,143463
-6.37,2.89,-6.86,-0.45,0.92,-1.08,-34.67,-8.86,-38.41,143498
-6.17,7.92,-0.69,-0.03,0.38,-0.33,-34.65,-9.28,-38.89,143532
-5.22,7.81,-0.31,-0.43,1.05,-0.98,-34.46,-9.66,-39.68,143566
-4.65,4.70,-2.94,-0.01,0.34,-0.65,-33.48,-10.73,-40.82,143600
2.97,9.13,-2.01,0.55,-0.76,0.48,-34.00,-10.51,-39.89,143634
3.97,10.29,0.84,0.80,-1.06,1.24,-34.36,-9.63,-39.04,143668
2.98,12.85,1.51,0.19,-0.37,1.38,-34.79,-8.20,-39.04,143703
-2.59,11.63,-4.72,-0.60,0.80,0.14,-34.24,-7.31,-39.81,143737
-2.81,6.02,-6.98,-0.60,0.47,-0.06,-34.05,-8.05,-39.99,143771
2.43,9.33,0.55,-0.35,0.47,0.38,-34.01,-7.35,-40.46,143805
1.68,17.65,4.37,-2.20,4.20,-0.86,-32.56,-7.18,-43.34,143839
1.34,13.77,-6.48,-3.39,6.19,-2.31,-28.54,-6.83,-48.48,143874
-3.35,10.74,-14.79,-2.87,5.37,-2.60,-24.19,-6.99,-53.35,143908
-9.28,2.59,-10.87,-2.68,4.53,-2.30,-18.77,-6.11,-55.71,143942
-5.44,7.99,-5.57,-1.65,2.75,-1.46,-16.02,-5.99,-57.25,143976
-1.55,10.99,-3.80,-2.49,3.65,-1.10,-12.72,-3.54,-58.26,144010
5.37,9.47,-5.32,-2.58,4.08,-0.36,-6.81,-0.96,-58.62,144044
16.98,19.36,-3.94,-2.35,5.99,0.42,0.04,1.36,-57.72,144079
6.80,4.94,-6.17,-2.00,5.67,1.01,9.11,3.79,-55.80,144113
10.35,11.18,-7.82,-1.59,5.28,2.28,16.25,3.80,-52.53,144147
-6.88,5.18,-12.07,-1.07,3.80,2.42,22.87,2.88,-48.16,144181
-12.88,6.91,-14.32,-0.49,2.47,1.09,27.30,1.05,-45.13,144215
-11.94,7.58,-11.45,-0.45,2.30,0.02,29.57,0.94,-42.44,144250
-4.43,12.19,-0.27,-0.66,2.33,-0.23,32.14,1.27,-37.81,144284
-1.12,18.24,0.10,-1.17,2.86,-0.81,33.67,2.00,-33.59,144318
-0.63,11.77,-8.21,-1.66,3.65,-1.42,33.94,3.86,-26.43,144352
-6.67,7.64,-12.25,-1.70,3.74,-1.58,33.62,5.39,-21.28,144386
-7.06,7.91,-7.96,-1.67,3.51,-1.80,32.04,6.93,-15.52,144420
-2.17,8.77,-3.49,-1.70,3.45,-1.68,29.41,8.16,-9.44,144455
1.03,13.48,-1.75,-2.15,4.39,-1.12,26.31,8.29,-4.37,144489
-1.18,14.73,-5.96,-2.72,5.46,-1.14,22.84,7.26,3.67,144523
-0.54,7.47,-10.39,-2.71,4.94,-0.79,16.41,4.93,7.02,144557
6.88,8.25,-9.50,-1.98,4.46,0.67,12.04,2.69,10.11,144591
10.63,14.11,-5.64,-1.78,4.81,1.38,5.88,1.14,12.82,144625
-1.41,10.04,-8.63,-1.80,5.66,0.89,-0.48,-1.29,13.01,144660
-6.95,2.63,-7.77,-1.29,5.20,1.54,-6.50,-2.63,12.45,144694
-8.82,8.76,-13.04,-0.82,4.10,1.48,-12.23,-2.05,10.39,144728
-6.84,9.59,-8.54,-0.42,2.46,-0.44,-15.89,-1.84,8.97,144762
-5.90,5.06,-4.19,-0.94,3.02,-0.65,-19.20,-2.28,7.10,144796
-6.36,16.04,0.20,-1.04,3.93,-0.26,-22.51,-2.27,4.76,144831
-2.06,14.99,-6.33,-1.68,4.23,-1.40,-26.29,-4.21,0.73,144865
-5.28,10.07,-14.65,-1.99,4.39,-2.12,-30.20,-6.53,-3.64,144899
-8.03,5.12,-12.42,-1.75,3.53,-2.48,-32.61,-9.94,-7.15,144933
-5.03,7.44,-4.75,-1.47,3.12,-1.93,-34.67,-12.89,-12.12,144967
-2.89,12.97,-2.98,-1.75,3.57,-1.48,-35.78,-14.59,-16.19,145001
2.87,9.61,-3.55,-2.99,4.21,-1.24,-36.58,-16.21,-21.24,145036
4.40,7.43,-7.75,-1.97,3.95,-0.11,-36.35,-17.10,-27.81,145070
11.13,15.58,-6.28,-2.33,5.45,0.44,-35.85,-16.19,-34.07,145104
8.64,13.03,-4.88,-1.14,6.46,1.29,-33.21,-13.24,-42.17,145138
-0.63,7.55,-9.14,-1.82,6.22,1.61,-29.74,-11.47,-47.46,145172
-4.78,5.05,-15.28,-1.78,5.98,0.97,-24.13,-9.28,-52.81,145207
-6.30,6.86,-14.86,-1.33,5.15,0.12,-17.83,-8.26,-57.22,145241
-1.32,8.49,-11.21,-1.19,4.37,-0.38,-12.88,-7.40,-59.34,145275
-5.51,9.79,-4.82,-1.16,4.08,0.02,-8.17,-6.49,-60.29,145309
-1.87,14.99,-0.60,-0.98,3.81,-0.10,-2.37,-6.15,-60.70,145343
-3.51,13.98,-7.97,-1.34,4.55,-0.78,2.22,-5.12,-61.08,145377
-7.64,4.36,-12.73,-2.24,5.36,-2.15,9.62,-2.22,-58.92,145412
-3.07,4.94,-6.27,-1.40,3.78,-1.51,14.13,0.06,-57.02,145446
3.64,15.27,-0.18,-1.89,4.64,-1.45,18.02,2.54,-53.51,145480
1.22,13.37,-7.16,-2.78,5.93,-2.11,23.18,6.55,-46.81,145514
-3.27,8.08,-12.89,-2.76,5.50,-1.82,26.32,9.31,-40.28,145548
-7.77,7.73,-14.19,-2.20,4.33,-1.53,27.92,12.38,-32.32,145583
6.58,11.32,-10.63,-2.22,3.72,-0.71,27.87,13.99,-26.12,145617
5.59,9.50,-6.79,-2.19,3.76,0.27,28.08,12.79,-20.58,145651
22.89,14.54,3.97,-2.98,6.97,0.72,27.29,10.92,-10.19,145685
6.59,9.55,-10.63,-2.36,8.40,0.72,22.99,9.38,-1.04,145719
15.32,7.88,-14.83,-3.01,7.85,1.27,16.79,6.36,7.22,145753
-2.55,2.76,-24.97,-2.76,7.59,0.43,6.17,3.71,10.80,145788
-2.18,2.48,-20.62,-1.42,5.43,0.54,-1.23,2.56,11.55,145822
-5.97,11.67,-11.69,-1.27,4.61,0.23,-7.63,1.83,11.14,145856
-2.96,14.38,-4.25,-1.90,5.49,-0.37,-12.95,0.35,9.13,145890
-1.58,11.67,-1.83,-1.92,5.07,-0.73,-19.23,-0.79,6.17,145924
3.62,7.97,-9.03,-1.08,3.81,0.68,-24.20,-1.21,3.58,145958
-5.51,11.65,-8.27,-1.45,4.77,0.73,-27.17,-0.57,0.15,145993
1.27,12.74,-5.94,-1.62,4.04,-0.77,-30.66,-1.58,-4.46,146027
12.54,13.75,-3.21,-2.36,5.38,-1.04,-33.67,-3.14,-9.65,146061
14.63,16.33,-5.95,-2.47,5.68,-0.02,-35.78,-2.98,-15.71,146095
14.95,16.48,-9.61,-3.13,6.06,0.35,-37.26,-2.25,-21.41,146129
4.21,18.05,-22.76,-2.93,6.53,-0.49,-37.33,-2.21,-27.64,146164
-4.06,10.02,-21.74,-2.48,5.10,-1.01,-36.20,-3.41,-33.06,146198
5.17,11.98,-7.85,-2.17,2.70,0.59,-35.76,-2.98,-36.48,146232
1.58,18.18,-6.09,-2.25,3.32,0.90,-33.92,-1.97,-39.46,146266
-4.52,24.78,-13.51,-2.52,5.65,-0.22,-30.62,-1.33,-44.05,146300
-3.35,10.45,-25.67,-5.60,7.05,-1.79,-26.43,1.27,-49.80,146334
-23.70,16.63,-9.65,-3.35,4.44,-1.87,-22.19,3.96,-51.84,146369
-13.00,8.64,-10.87,-2.79,3.25,-0.59,-19.69,6.42,-53.08,146403
-7.27,8.89,-7.30,-2.06,2.24,0.32,-17.17,8.67,-53.36,146437
-12.81,8.76,-6.88,-1.63,1.56,0.64,-13.97,10.90,-53.83,146471
-6.59,7.09,-3.14,-1.28,0.87,0.77,-12.58,12.41,-53.89,146505
-7.11,5.57,-4.40,-1.45,1.79,0.52,-9.79,14.22,-53.43,146540
-5.10,4.33,-4.07,-1.94,2.35,0.60,-6.58,16.44,-52.31,146574
-3.04,2.36,-3.55,-2.40,3.10,1.01,-2.73,18.75,-50.89,146608
-1.23,-2.30,-3.31,-3.04,4.01,1.88,4.40,22.07,-46.40,146642
-16.14,37.29,38.51,-2.11,4.28,2.66,11.79,23.81,-41.67,146676
4.46,-22.47,2.75,-13.45,5.56,6.43,14.81,26.41,-30.40,146710
-11.03,2.19,-30.01,2.11,4.62,-3.41,16.30,26.91,-26.48,146745
-4.37,-5.01,-16.13,-1.08,2.32,0.68,16.33,26.70,-17.95,146779
-12.00,-4.32,-6.63,-1.66,1.68,-0.21,14.92,26.62,-13.45,146813
-8.68,0.00,-3.17,-1.16,0.73,-0.53,14.18,26.54,-11.79,146847
-3.46,4.87,-2.04,-0.68,0.71,-0.99,12.91,26.54,-10.39,146881
-9.42,5.37,-2.61,-1.25,1.40,-0.95,10.35,26.50,-8.48,146916
-17.29,8.22,-2.12,-0.90,1.21,-0.89,8.37,26.75,-6.31,146950
-14.61,8.84,-5.36,0.69,-1.09,-0.05,8.83,26.16,-6.94,146984
-10.68,8.69,-2.76,1.74,-2.62,0.91,10.55,25.68,-9.88,147018
-9.10,5.39,-0.41,2.46,-2.51,2.28,14.51,25.30,-16.02,147052
-1.76,-3.39,8.32,1.85,-2.38,2.71,18.30,23.36,-20.29,147086
2.18,-8.23,9.15,2.14,-1.13,2.33,21.16,21.63,-22.60,147121
-4.57,4.89,3.49,0.61,0.13,1.30,22.96,19.96,-22.99,147155
-8.41,11.95,-2.46,-1.75,2.02,0.62,23.78,19.76,-20.08,147189
-7.88,11.31,-6.02,-1.51,1.79,-0.09,23.88,19.22,-15.99,147223
-6.53,5.11,-2.21,-0.84,0.43,-0.10,23.81,19.04,-14.18,147257
-7.10,3.82,1.14,-0.27,0.33,0.70,23.65,18.65,-13.15,147291
-7.42,7.58,2.87,-0.36,0.75,0.66,24.64,18.08,-11.33,147326
-4.68,11.51,0.91,-0.61,0.70,0.53,24.74,17.55,-9.95,147360
-2.09,11.30,0.55,-0.56,0.62,0.53,24.70,16.75,-8.84,147394
0.88,7.95,0.15,-0.12,0.31,1.00,25.21,15.58,-8.48,147428
-6.71,13.08,0.69,0.25,0.42,2.17,26.78,13.67,-7.28,147462
-16.27,15.85,-10.42,-0.24,1.55,0.79,27.40,11.72,-5.67,147497
-3.46,12.87,-3.30,0.65,0.25,1.39,27.76,10.48,-5.52,147531
-5.05,6.51,-3.68,0.08,0.17,0.77,28.00,9.25,-4.55,147565
-1.87,9.92,-1.33,0.05,0.04,0.56,28.49,8.81,-5.32,147599
1.47,9.93,-2.25,-0.09,-0.16,0.58,28.90,7.64,-5.70,147633
2.64,11.82,-0.89,0.05,-0.17,0.86,29.68,6.28,-5.57,147667
0.49,12.26,-1.25,0.05,-0.18,1.27,30.25,5.16,-5.88,147702
-6.29,9.27,0.33,-0.08,-0.64,1.58,31.20,2.78,-6.69,147736
-18.05,7.29,-1.98,-0.36,-1.39,1.52,32.37,0.41,-8.32,147770
-21.95,5.66,-2.95,0.38,-2.14,0.57,33.28,-0.77,-10.57,147804
-18.96,7.23,-3.05,0.64,-1.64,-0.69,34.05,-0.76,-13.49,147838
-16.91,2.17,-3.87,0.25,-1.72,-1.50,34.13,1.59,-15.39,147873
-15.84,3.27,0.40,0.44,-1.76,-1.91,33.89,4.24,-17.86,147907
-0.14,6.95,1.15,0.42,-2.24,-1.55,33.32,6.97,-22.05,147941
10.96,23.36,3.00,0.56,-0.87,-0.63,33.38,8.18,-24.39,147975
5.53,12.89,0.34,-0.15,0.28,-0.86,31.86,10.00,-23.85,148009
6.17,13.43,-1.50,-0.28,0.36,-0.58,32.05,11.12,-22.74,148043
5.29,11.88,-0.84,-0.24,0.30,-0.06,31.94,11.74,-23.44,148078
-0.12,11.35,-0.73,-0.19,0.37,0.22,32.08,11.56,-22.48,148112
-1.19,10.51,-0.73,-0.11,0.20,0.44,32.26,11.41,-21.43,148146
-2.52,9.17,0.60,-0.13,0.38,0.54,32.72,10.54,-21.98,148180
-5.32,8.31,-2.51,-0.30,0.19,0.32,33.08,9.46,-21.06,148214
-3.13,9.52,-1.27,-0.22,-0.22,0.34,33.53,9.94,-21.22,148249
-4.35,8.70,-1.81,-0.49,-0.26,-0.02,33.31,9.68,-21.60,148283
-2.53,9.56,-1.33,-0.58,-0.55,-0.21,33.09,10.14,-21.97,148317
-0.71,11.54,-1.59,-0.76,-0.92,-0.48,33.10,10.79,-22.07,148351
-0.61,8.77,-0.71,-0.66,-1.38,-0.45,32.36,11.74,-23.82,148385
-2.57,12.04,-3.93,-0.18,-1.52,0.01,32.20,10.96,-25.34,148419
-9.86,8.09,-7.94,1.27,-3.38,1.38,32.45,9.63,-30.12,148454
-13.78,7.34,0.23,2.23,-6.82,2.00,31.54,6.77,-38.45,148488
-2.34,15.73,3.07,1.88,-3.96,-0.13,28.47,5.16,-44.50,148522
-17.98,0.98,-17.47,2.18,0.39,-1.61,26.86,5.13,-44.86,148556
0.53,5.55,-2.37,2.78,-4.76,-0.60,23.43,5.38,-48.80,148590
8.53,3.38,4.46,1.38,-3.32,-1.29,18.56,4.37,-52.67,148625
9.90,21.10,5.05,1.28,-2.14,-0.76,15.68,4.43,-54.53,148659
3.41,12.77,-2.48,-1.48,0.42,-1.78,14.62,5.16,-53.83,148693
6.28,10.96,-8.63,-0.37,-0.63,-1.38,12.80,6.75,-53.95,148727
5.03,16.30,-7.93,-0.25,-1.34,-0.31,11.39,7.51,-54.02,148761
4.86,15.55,-1.58,-0.61,-1.42,0.06,9.31,8.67,-53.89,148795
-2.99,9.05,-8.66,-1.00,-0.73,0.81,9.54,9.51,-53.70,148830
-14.97,10.64,3.89,-0.19,-0.09,1.97,10.42,9.03,-52.84,148864
-8.32,8.18,4.08,-0.73,1.63,-0.26,12.39,9.62,-51.36,148898
-10.56,5.03,-7.43,0.07,5.14,-1.60,16.12,10.86,-48.42,148932
-4.10,5.89,-0.40,1.20,0.65,-0.14,17.04,9.79,-47.71,148966
-1.05,9.61,0.63,2.01,0.28,-0.08,17.22,8.58,-47.90,149000
-0.30,10.33,2.95,1.85,1.16,-0.33,17.25,7.35,-49.37,149035
-2.88,9.63,3.26,1.26,1.33,-0.22,18.24,5.96,-48.93,149069
-2.38,8.26,1.81,0.86,0.60,-0.02,18.97,5.67,-48.45,149103
-2.05,8.02,0.87,0.63,0.11,0.27,19.76,5.00,-48.82,149137
-2.33,8.10,0.38,0.53,-0.12,0.45,20.10,4.52,-49.14,149171
-1.74,8.07,-0.65,0.48,-0.40,0.79,20.26,3.81,-48.90,149206
-1.14,8.78,-1.55,0.61,-0.15,0.91,20.21,2.02,-49.27,149240
-2.10,9.57,-1.53,0.62,-0.08,1.05,20.75,1.18,-49.53,149274
-2.48,8.73,-1.71,0.46,-0.57,1.36,21.29,-0.31,-49.69,149308
-3.13,9.18,-2.54,0.49,-1.16,1.67,21.22,-2.69,-50.99,149342
-1.25,10.44,0.15,0.07,-1.44,1.96,20.72,-3.65,-51.55,149376
-0.78,10.95,0.07,0.14,-0.43,1.41,20.56,-5.52,-52.00,149411
-1.08,10.70,-0.24,0.00,0.88,0.97,21.47,-6.15,-51.58,149445
-2.62,10.20,-2.18,-0.24,1.41,0.63,22.55,-6.58,-50.45,149479
-3.99,9.44,-2.10,-0.30,0.81,0.66,24.39,-7.51,-48.77,149513
-4.11,10.08,-2.01,-0.17,0.34,0.44,25.31,-7.22,-48.86,149547
-6.00,11.33,-1.52,-0.22,0.43,-0.32,25.53,-7.06,-48.47,149582
-8.09,10.89,-2.18,-0.35,-0.11,-1.21,25.26,-6.39,-48.20,149616
-6.84,9.95,-1.85,-0.55,-1.10,-1.60,24.14,-4.28,-48.67,149650
-7.40,9.28,-1.14,-0.59,-2.18,-1.91,22.26,-2.29,-50.51,149684
-7.14,9.72,-0.96,-0.70,-2.99,-1.93,18.96,-0.03,-52.50,149718
-6.25,8.58,-1.20,-0.74,-3.96,-1.81,13.48,2.05,-55.09,149752
-0.13,10.82,0.55,-0.57,-4.91,-1.11,8.46,3.83,-57.15,149787
-6.81,5.55,8.14,-0.08,-4.52,-0.32,2.65,4.79,-57.86,149821
-3.16,4.34,0.96,0.52,-3.86,-0.21,-3.83,4.49,-58.16,149855
-3.32,3.33,-1.04,0.71,-1.76,-0.40,-6.71,3.95,-58.33,149889
-27.97,-5.81,-17.16,-1.89,0.34,-2.26,-7.67,2.78,-58.58,149923
0.40,4.40,-4.79,-0.01,1.75,0.00,-5.39,3.77,-58.24,149958
-0.13,39.16,-26.68,2.83,0.35,3.01,-4.24,1.65,-58.84,149992
9.94,-13.51,1.21,-0.69,-0.71,-0.61,-3.42,2.10,-58.43,150026
-0.77,8.60,-0.13,-0.05,1.35,-0.16,-3.22,1.70,-58.97,150060
-0.69,10.16,-2.93,0.28,0.33,0.75,-2.29,1.58,-58.99,150094
-1.59,9.54,-0.16,0.06,-0.06,0.45,-1.68,1.61,-58.94,150128
-3.68,10.17,-2.20,-0.35,-0.05,-0.21,-1.75,1.56,-58.86,150163
-2.62,12.57,-3.48,-0.52,-0.73,-0.82,-2.54,2.35,-58.81,150197
-3.62,13.58,-5.64,-0.60,-1.06,-1.64,-4.02,3.01,-57.97,150231
-6.06,15.56,-2.24,-0.58,-0.53,-1.40,-5.67,4.06,-57.51,150265
-7.25,11.52,-0.08,-0.45,-0.53,-1.20,-7.10,3.87,-57.44,150299
-8.13,3.30,8.43,-1.28,-0.25,-1.47,-8.39,5.14,-56.62,150333
-6.74,2.47,1.31,-0.11,1.53,-2.04,-7.99,6.18,-57.15,150368
2.27,6.03,-0.09,0.21,2.56,-1.94,-5.95,5.54,-57.61,150402
-3.49,7.83,0.92,0.93,1.60,-1.08,-3.87,4.05,-57.60,150436
-2.48,7.83,0.88,0.83,0.65,-0.50,-3.05,3.55,-57.51,150470
-0.08,8.33,1.37,0.86,0.39,-0.03,-2.92,2.66,-58.20,150504
-3.17,8.17,0.07,0.64,0.97,0.09,-1.33,1.48,-58.67,150539
-4.54,7.78,-1.49,0.50,1.00,0.19,0.80,1.34,-58.27,150573
-5.50,7.47,-2.68,0.69,0.54,0.40,1.64,0.32,-58.61,150607
-13.15,11.31,-3.55,1.03,-0.01,0.46,2.81,-1.11,-58.99,150641
19.19,8.89,-3.30,-0.69,-4.38,1.08,0.44,-2.16,-59.62,150675
-4.52,7.10,0.14,0.26,-0.83,0.30,-0.75,-3.14,-59.89,150709
-5.11,5.26,0.99,0.58,-1.18,0.47,-1.07,-3.54,-60.29,150744
-2.58,10.59,-0.02,1.03,-1.55,0.69,-2.75,-4.59,-59.62,150778
-3.07,10.07,2.73,0.81,-1.43,0.60,-4.33,-6.20,-59.79,150812
-3.36,9.79,3.41,0.41,-0.24,0.30,-4.93,-7.02,-59.65,150846
-5.11,8.60,-0.77,-0.73,1.09,0.36,-2.78,-6.17,-59.98,150880
-5.20,7.37,-4.86,-1.38,1.72,0.38,-0.79,-4.57,-59.66,150915
-3.42,5.64,-5.21,-1.35,1.75,0.65,2.47,-3.35,-59.76,150949
-3.07,9.68,-3.20,-1.12,1.79,0.62,5.25,-2.09,-59.12,150983
