ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
9.00,5.41,-2.42,2.19,2.00,0.14,11.14,-18.84,-58.43,83310503
12.16,7.19,-7.61,3.63,2.87,0.16,14.76,-23.12,-55.99,83310538
5.92,5.54,-9.20,3.60,2.60,-0.18,17.95,-27.38,-52.66,83310572
9.13,2.08,-6.00,3.14,2.18,-0.51,20.33,-30.05,-48.19,83310606
10.77,0.91,-3.66,4.00,2.60,-0.37,22.71,-32.65,-44.48,83310640
10.16,1.77,-4.56,5.25,2.95,-0.36,24.42,-35.47,-38.31,83310674
9.56,0.20,-4.15,5.53,2.83,-0.07,25.99,-37.85,-29.09,83310708
9.46,0.93,-3.31,5.08,2.31,0.42,25.56,-38.48,-22.36,83310743
7.21,-0.44,-0.37,4.69,1.90,0.81,24.74,-38.76,-14.98,83310777
6.30,2.84,-1.38,3.72,1.25,1.44,23.05,-38.26,-10.04,83310811
9.27,3.00,-5.00,3.05,0.68,1.65,20.75,-37.72,-6.42,83310845
8.38,5.08,-8.22,1.99,0.23,1.41,18.62,-37.33,-3.80,83310879
9.26,1.19,-5.58,1.63,0.07,0.32,17.79,-36.44,-2.03,83310914
13.58,2.38,-4.41,4.33,0.96,-1.45,17.77,-32.58,2.88,83310948
8.87,5.91,-6.43,5.50,1.45,-2.31,17.61,-26.56,6.15,83310982
4.57,6.58,-10.08,4.45,1.06,-1.94,17.77,-20.33,9.95,83311016
7.78,5.64,-6.07,3.11,0.56,-1.25,16.34,-14.82,10.51,83311050
8.73,4.23,-3.44,2.47,0.38,-0.99,15.93,-11.84,11.44,83311084
8.72,-0.82,1.09,1.71,0.10,-0.36,15.71,-9.43,11.30,83311119
10.66,-2.82,4.36,2.19,0.41,0.11,14.72,-6.33,10.61,83311153
10.83,2.47,-3.19,3.42,1.06,-0.22,14.22,-3.98,11.12,83311187
4.63,6.17,-12.17,3.26,0.95,-1.04,11.65,1.46,10.32,83311221
5.06,6.35,-8.60,1.57,0.31,-0.73,10.99,3.54,9.85,83311255
12.12,3.35,1.51,2.01,0.72,-1.22,10.45,6.31,9.13,83311290
10.55,1.80,-0.48,4.63,2.22,-1.97,7.18,10.23,7.26,83311324
9.56,0.87,-6.53,5.74,2.87,-1.92,3.36,15.52,3.45,83311358
10.09,-0.66,-10.30,6.70,3.32,-1.80,-1.33,20.93,-3.90,83311392
10.10,-2.17,-8.51,7.91,3.78,-1.83,-5.00,24.36,-13.24,83311426
6.15,-2.03,-8.43,9.22,4.16,-1.85,-7.53,25.18,-26.32,83311460
7.54,-0.04,-7.90,9.59,4.08,-1.78,-8.89,22.61,-36.99,83311495
5.78,2.90,-7.95,9.80,3.62,-1.91,-8.52,16.16,-47.97,83311529
7.25,1.53,-7.75,7.51,2.55,-1.38,-6.59,7.42,-55.13,83311563
9.94,-1.02,-7.65,5.87,1.91,-0.86,-5.14,0.58,-58.04,83311597
7.02,0.00,-6.41,5.02,1.56,-0.60,-3.55,-5.69,-60.04,83311631
6.98,-1.40,-4.60,3.56,1.19,0.01,-2.09,-10.19,-59.97,83311666
9.74,0.53,-6.63,3.08,0.88,0.07,-1.10,-13.84,-60.26,83311700
9.00,3.96,-5.57,2.58,0.67,-0.46,0.41,-18.06,-60.30,83311734
9.14,2.71,-5.67,2.43,0.68,-0.76,0.64,-20.11,-59.50,83311768
8.98,6.64,-4.30,3.74,0.99,-1.72,2.22,-23.85,-58.21,83311802
9.58,7.11,-3.40,3.56,1.13,-2.63,4.62,-28.16,-55.54,83311836
6.44,4.44,-5.61,3.19,1.13,-2.31,7.85,-31.28,-54.43,83311871
9.47,1.57,-3.81,3.15,1.10,-1.92,10.89,-33.91,-50.80,83311905
11.94,-1.55,-2.45,4.50,1.65,-1.56,13.15,-36.51,-46.93,83311939
6.70,0.22,-4.92,5.99,2.12,-1.42,16.12,-39.73,-39.35,83311973
6.72,1.90,-3.46,4.86,1.66,-1.12,17.98,-41.49,-33.79,83312007
9.19,1.32,-2.77,3.95,1.32,-0.78,19.42,-42.41,-28.65,83312041
9.95,0.64,-3.94,3.64,1.33,-0.53,19.75,-42.33,-23.22,83312076
9.00,3.76,-6.34,4.00,1.40,-0.90,20.53,-41.76,-18.21,83312110
5.78,6.34,-7.70,3.72,1.14,-1.24,21.34,-40.31,-12.69,83312144
7.19,5.58,-5.83,2.88,0.90,-1.24,22.04,-37.78,-9.00,83312178
9.24,4.95,-3.64,3.23,1.04,-1.93,23.22,-34.90,-4.95,83312212
6.82,4.17,-5.36,4.04,1.37,-2.09,23.25,-30.71,-0.64,83312247
8.93,2.09,-4.52,4.21,1.47,-1.82,22.99,-26.10,2.72,83312281
10.36,-0.86,-1.83,4.91,1.77,-1.52,22.36,-20.80,6.12,83312315
9.12,2.15,1.44,4.30,1.73,-0.84,20.52,-14.69,8.92,83312349
9.04,-0.78,-1.88,4.75,1.92,-0.63,18.91,-9.65,9.87,83312383
7.75,4.48,-6.95,3.45,1.23,-0.02,16.44,-4.36,11.22,83312417
7.53,4.45,-6.87,1.69,0.47,0.24,16.38,-2.85,9.84,83312452
9.68,4.36,-3.82,0.97,0.16,-0.13,15.90,-1.51,10.49,83312486
11.25,1.56,-3.94,3.73,1.31,-1.83,14.34,2.21,9.85,83312520
8.63,1.63,-6.13,6.46,2.31,-2.78,10.22,9.12,7.02,83312554
8.07,3.03,-6.08,7.34,2.72,-3.02,5.19,17.29,1.18,83312588
8.86,-1.33,-2.51,7.79,2.83,-2.44,0.92,22.26,-6.69,83312623
8.52,-2.78,-3.51,7.91,2.80,-1.98,-4.00,25.24,-15.13,83312657
8.27,0.22,-4.52,8.23,2.59,-1.73,-6.26,26.24,-27.99,83312691
8.61,0.51,-5.28,7.57,2.29,-1.53,-7.02,23.75,-36.54,83312725
6.78,3.23,-6.41,7.10,1.87,-1.73,-7.61,18.85,-45.51,83312759
7.28,4.83,-5.56,5.96,1.34,-1.84,-7.78,13.12,-51.43,83312793
8.62,2.33,-4.67,5.21,1.09,-1.74,-8.11,8.10,-55.54,83312828
8.71,2.71,-3.48,4.38,0.84,-1.72,-8.29,1.49,-57.75,83312862
8.03,0.98,-4.67,3.25,0.55,-1.36,-7.53,-2.57,-59.02,83312896
5.97,1.35,-5.06,1.77,0.18,-0.77,-7.10,-5.29,-59.21,83312930
10.58,-1.33,-1.15,1.13,0.08,-0.31,-7.02,-6.08,-59.73,83312964
7.37,3.80,-0.01,2.19,0.49,-0.40,-6.55,-8.64,-60.41,83312999
10.25,3.37,-1.64,2.09,0.56,-0.01,-5.76,-10.63,-60.44,83313033
11.13,2.93,-4.69,1.68,0.39,0.14,-5.45,-12.93,-60.41,83313067
9.86,-1.73,-4.92,0.76,0.10,0.51,-4.93,-14.29,-59.65,83313101
7.72,2.91,-2.71,1.21,0.02,0.62,-5.25,-15.16,-60.01,83313135
9.85,5.76,-7.09,3.23,0.65,-0.66,-4.71,-17.55,-59.79,83313169
8.96,10.98,-6.57,4.29,0.80,-2.45,-3.24,-22.86,-59.15,83313204
7.33,6.54,-0.49,3.25,0.74,-3.45,-0.64,-27.24,-57.13,83313238
10.04,-0.27,-0.89,2.94,0.75,-2.14,2.84,-30.61,-54.93,83313272
10.10,-2.69,-2.68,3.75,1.03,-1.70,4.98,-33.24,-53.03,83313306
6.67,1.88,-1.30,3.97,1.06,-1.65,7.45,-36.61,-48.66,83313340
9.97,-0.80,-2.59,3.83,1.06,-1.56,9.59,-39.54,-44.15,83313375
10.47,0.35,-2.87,4.48,1.23,-1.84,12.50,-41.84,-39.89,83313409
9.17,0.62,-3.93,4.53,1.30,-1.80,15.32,-43.01,-34.17,83313443
9.14,-2.26,-3.79,4.38,1.36,-1.35,17.89,-43.25,-28.72,83313477
8.86,1.51,-3.29,5.50,1.65,-1.19,18.77,-43.29,-22.32,83313511
7.72,3.12,-4.77,3.80,1.21,-0.50,20.23,-41.83,-15.81,83313545
7.59,3.77,-5.44,2.68,0.78,-0.11,19.47,-40.94,-12.53,83313580
8.76,4.34,-5.19,2.44,0.53,-0.69,19.75,-39.49,-9.60,83313614
8.87,1.80,-2.89,3.13,0.59,-1.04,20.13,-37.74,-6.37,83313648
8.38,4.04,-2.01,3.69,0.75,-1.34,20.34,-34.71,-2.98,83313682
8.83,3.97,-2.30,3.54,0.65,-1.37,21.22,-30.94,1.04,83313716
8.24,3.54,-2.83,3.50,0.66,-1.30,20.65,-27.59,3.98,83313750
8.68,0.01,-3.35,3.48,0.64,-1.08,20.97,-22.93,6.49,83313785
9.49,0.04,-2.62,4.16,0.79,-1.26,20.52,-18.74,7.88,83313819
10.41,-1.70,-1.94,4.46,0.88,-1.30,19.58,-13.67,9.43,83313853
7.76,0.84,-1.24,5.50,1.07,-1.33,18.46,-6.50,10.25,83313887
9.29,0.89,-1.41,5.29,1.11,-1.00,16.75,-0.07,9.41,83313921
9.83,1.61,-2.23,4.89,0.99,-0.98,14.78,6.34,8.05,83313956
9.36,-0.78,-5.56,4.05,0.67,-1.09,13.34,10.74,4.59,83313990
10.06,-2.54,-3.94,4.33,0.75,-1.30,11.90,14.00,2.10,83314024
9.69,-2.20,-1.90,4.23,0.87,-1.37,10.00,18.14,-1.37,83314058
10.85,-3.34,-1.08,3.85,1.02,-0.94,8.07,21.02,-5.20,83314092
12.87,-4.57,-1.86,3.91,1.11,-0.98,6.47,23.22,-9.06,83314126
9.10,-2.03,-4.75,3.70,0.86,-1.69,4.69,24.93,-13.81,83314161
6.19,0.12,-5.29,2.40,0.57,-1.62,2.86,25.72,-17.35,83314195
9.27,0.96,-5.78,1.98,0.32,-1.75,0.23,26.24,-19.82,83314229
7.53,2.82,-6.64,1.68,0.19,-1.82,-1.77,26.50,-21.79,83314263
5.35,6.23,-6.44,1.63,0.21,-1.84,-3.89,26.44,-23.25,83314297
6.60,6.97,-5.03,1.27,0.51,-1.58,-5.88,26.06,-25.21,83314332
7.43,8.50,-4.40,1.43,0.65,-1.27,-7.42,26.00,-27.10,83314366
4.91,10.59,-7.13,1.34,0.83,-0.86,-9.18,25.52,-28.79,83314400
5.36,7.57,-1.56,0.66,0.96,-0.55,-9.28,24.98,-30.71,83314434
9.50,7.08,1.43,0.38,0.38,-0.45,-10.08,24.93,-30.52,83314468
7.83,5.52,1.67,0.09,0.33,0.09,-9.78,24.55,-30.72,83314502
8.28,2.47,1.21,0.56,0.36,-0.44,-9.88,25.05,-32.32,83314537
10.01,0.09,0.83,1.24,0.52,-1.02,-11.02,23.78,-33.57,83314571
13.01,0.94,-1.78,1.96,0.69,-1.21,-12.12,23.38,-36.04,83314605
8.51,4.42,-1.67,2.01,0.93,-0.48,-12.26,21.73,-38.40,83314639
6.57,7.35,-2.25,1.10,0.48,-0.56,-12.45,21.28,-40.41,83314673
8.19,5.25,-1.60,0.28,0.32,-0.36,-12.66,20.32,-40.72,83314708
9.49,3.78,0.23,-0.09,0.16,0.02,-12.51,20.53,-40.91,83314742
9.03,3.60,0.52,0.21,0.13,0.04,-12.80,20.65,-41.17,83314776
8.23,4.33,0.46,0.57,0.33,-0.21,-12.16,19.92,-41.76,83314810
6.75,4.87,0.42,0.69,0.52,-0.32,-12.07,19.50,-42.25,83314844
6.00,3.89,0.08,0.67,0.66,-0.22,-11.74,19.58,-43.61,83314878
7.39,3.10,-1.43,0.67,0.68,-0.06,-11.08,19.07,-44.65,83314913
7.48,0.52,-1.34,0.30,0.59,0.90,-10.38,18.59,-44.91,83314947
8.84,3.40,-1.92,0.47,0.43,1.44,-8.30,18.96,-45.70,83314981
8.86,-1.49,0.48,0.46,0.40,2.29,-5.47,19.75,-45.31,83315015
8.19,1.55,1.75,1.28,0.65,2.69,-2.54,18.62,-47.14,83315049
39.10,6.00,-8.78,2.33,0.98,2.24,2.12,17.16,-48.68,83315083
-0.11,15.20,-12.32,2.96,0.33,-0.03,3.83,14.45,-52.08,83315118
10.65,8.22,-0.33,0.94,0.40,1.48,6.08,13.11,-51.68,83315152
9.29,-2.78,0.20,-0.70,0.40,0.86,6.77,13.21,-51.55,83315186
9.94,4.34,1.95,0.26,0.20,-0.29,6.36,13.07,-52.15,83315220
9.52,1.06,1.37,-0.24,0.24,0.06,7.23,12.86,-51.37,83315254
9.65,-0.37,2.47,0.02,0.06,0.13,7.91,13.15,-51.65,83315289
9.80,-0.33,1.22,0.08,0.07,0.37,8.49,13.34,-51.26,83315323
9.62,-0.44,0.68,-0.18,0.03,0.49,8.74,13.02,-51.30,83315357
9.77,-0.64,-0.35,-0.13,0.03,0.52,9.60,13.36,-50.94,83315391
9.50,-1.41,-0.20,-0.28,0.13,0.65,9.85,13.15,-50.32,83315425
9.64,-0.20,0.42,-0.06,0.15,0.53,10.86,13.42,-50.09,83315459
9.62,-0.23,1.27,-0.05,0.11,0.34,11.77,12.92,-49.33,83315494
9.58,-1.08,2.50,-0.11,0.07,0.33,12.28,12.91,-49.71,83315528
9.65,-0.87,2.33,-0.05,-0.01,0.36,12.36,13.12,-49.58,83315562
9.53,-0.98,1.88,-0.19,0.01,0.48,13.05,13.10,-49.14,83315596
9.53,-1.23,0.83,-0.21,-0.02,0.52,13.78,13.08,-49.21,83315630
9.45,-1.23,0.71,-0.24,-0.02,0.37,14.35,13.26,-48.25,83315665
9.61,-1.54,0.98,-0.22,-0.06,0.14,14.45,13.15,-49.11,83315699
9.45,-1.76,1.40,-0.12,-0.12,0.02,14.32,13.23,-47.97,83315733
9.44,-2.12,2.07,-0.08,-0.13,0.05,14.62,13.30,-47.69,83315767
9.41,-1.30,1.88,-0.07,-0.12,0.12,15.10,13.33,-48.04,83315801
9.58,-1.19,1.37,-0.26,-0.08,0.14,15.23,13.27,-47.90,83315835
9.61,-1.51,0.75,-0.30,-0.11,0.01,15.39,13.67,-47.49,83315870
9.42,-1.36,1.37,-0.25,-0.17,-0.04,15.80,14.21,-47.73,83315904
9.48,-2.44,1.18,-0.27,-0.22,-0.02,15.38,14.29,-47.09,83315938
9.36,-1.26,1.60,0.11,-0.30,-0.21,15.30,14.07,-47.40,83315972
7.71,-4.60,3.10,-0.59,0.16,0.36,15.35,14.16,-46.55,83316006
9.22,-3.84,1.47,-0.52,0.06,0.07,15.62,14.69,-46.73,83316041
9.38,-2.76,0.81,-0.10,-0.25,-0.10,15.29,15.42,-46.92,83316075
9.46,-2.41,0.25,-0.02,-0.23,-0.19,15.10,15.36,-46.16,83316109
9.57,-2.11,0.66,-0.10,-0.15,-0.17,14.75,15.49,-45.95,83316143
9.49,-2.37,0.88,-0.02,-0.13,-0.17,14.78,15.48,-45.41,83316177
9.31,-2.10,1.50,0.06,-0.14,-0.09,14.63,15.64,-46.27,83316211
9.27,-1.89,0.72,0.38,-0.12,-0.01,14.50,15.13,-45.12,83316246
9.63,-2.50,0.52,0.32,0.01,0.15,15.00,15.36,-46.27,83316280
9.26,-2.19,0.65,0.71,-0.03,-0.05,14.86,14.69,-47.38,83316314
9.73,-3.10,1.49,1.48,-0.21,-0.37,14.44,13.77,-47.21,83316348
10.61,-3.84,2.05,0.10,-0.44,-1.94,13.40,14.63,-48.63,83316382
9.53,-1.25,1.68,-0.30,-0.37,-1.24,11.50,15.65,-48.06,83316416
9.00,1.56,0.55,-0.58,-0.62,-1.21,10.83,16.43,-48.14,83316451
9.33,-1.09,1.12,-0.51,-1.44,-1.24,8.78,16.59,-47.79,83316485
7.85,0.73,2.38,0.28,-1.63,-1.01,7.04,17.14,-48.28,83316519
10.73,-0.11,-1.86,0.64,-2.56,-0.74,3.61,16.56,-49.85,83316553
9.74,1.12,-2.60,0.68,-1.77,-0.02,1.93,16.63,-50.07,83316587
8.65,0.63,-1.67,0.37,-0.98,0.29,1.18,15.99,-51.13,83316622
8.58,1.57,-2.73,0.55,-2.30,0.43,0.34,15.99,-51.77,83316656
9.74,1.58,-3.15,0.34,-1.48,-0.18,-1.68,15.42,-51.80,83316690
9.76,0.38,-3.52,0.12,-1.04,-0.28,-2.91,15.04,-51.90,83316724
9.02,-0.85,-2.28,-0.15,-0.01,-0.11,-3.23,15.38,-51.68,83316758
8.67,-0.10,-3.36,0.05,-0.52,0.06,-2.65,15.30,-52.13,83316792
8.10,-1.34,-4.14,-0.32,-0.61,0.01,-3.27,15.80,-51.42,83316827
8.50,-0.72,-4.63,-0.83,-1.43,-0.14,-4.09,16.33,-50.42,83316861
9.08,0.25,-4.53,-0.50,-0.92,0.02,-5.64,16.18,-49.68,83316895
8.98,1.04,-4.76,-0.31,-0.40,-0.02,-5.58,16.91,-49.84,83316929
8.64,0.87,-4.49,-0.45,0.39,-0.31,-5.13,17.20,-49.08,83316963
8.43,1.37,-4.92,-0.50,0.32,-0.45,-4.78,17.68,-48.45,83316998
8.25,1.38,-4.20,-0.55,0.52,-0.23,-4.91,18.33,-47.37,83317032
8.72,0.77,-3.84,-0.38,0.58,0.07,-4.57,18.68,-48.19,83317066
9.10,0.70,-4.11,-0.32,0.51,0.03,-4.03,19.20,-47.75,83317100
9.19,0.93,-3.32,-0.54,1.38,0.12,-2.84,19.15,-46.38,83317134
9.67,1.24,-3.55,-0.73,1.97,0.28,-1.30,19.32,-45.73,83317168
10.22,0.07,-3.06,-1.09,3.14,0.43,1.30,20.83,-43.80,83317203
4.87,0.68,5.93,0.14,2.69,-0.03,3.41,20.87,-43.64,83317237
9.30,1.84,-0.14,0.23,0.30,0.08,4.41,20.99,-44.48,83317271
9.67,0.00,-0.55,-0.26,-0.02,0.02,4.24,21.62,-43.67,83317305
10.93,-1.33,-0.68,0.23,0.19,-0.14,4.17,21.63,-43.93,83317339
8.89,2.42,-0.33,2.10,0.41,-0.07,4.08,20.89,-45.09,83317374
9.53,2.16,-0.62,-2.30,-0.50,-0.29,4.60,21.24,-43.77,83317408
9.74,-1.82,-1.81,-6.79,0.10,-0.27,4.22,24.19,-36.76,83317442
9.29,2.39,0.28,-0.06,0.12,-0.09,4.00,25.27,-34.54,83317476
9.81,0.16,-0.45,0.87,0.13,-0.11,4.02,25.27,-35.17,83317510
17.62,-4.10,1.85,-1.41,-0.60,0.02,3.95,24.98,-34.55,83317544
10.95,2.60,3.79,1.04,-0.23,0.17,4.43,24.70,-34.62,83317579
9.98,1.79,-0.83,0.45,-0.22,0.11,4.95,24.25,-35.19,83317613
5.69,5.02,-1.85,0.07,-0.43,0.31,4.43,24.42,-35.81,83317647
7.63,3.68,-0.10,0.76,0.18,-0.11,5.36,24.44,-36.23,83317681
9.64,2.09,1.55,0.21,0.05,-0.27,5.35,23.82,-35.82,83317715
9.58,0.84,1.73,0.15,0.01,-0.31,4.71,24.26,-36.00,83317750
9.60,0.41,0.58,0.09,-0.05,-0.18,4.40,24.13,-36.14,83317784
9.72,0.77,-0.47,0.14,-0.06,-0.17,4.46,24.29,-36.70,83317818
9.73,1.10,-0.25,0.15,-0.07,-0.26,4.08,24.99,-37.62,83317852
9.63,1.32,0.12,0.16,-0.04,-0.38,3.73,24.58,-36.03,83317886
9.58,1.70,0.16,0.19,-0.09,-0.51,3.00,24.60,-36.92,83317920
9.48,2.23,0.06,0.37,-0.09,-0.78,2.32,24.57,-37.05,83317955
8.85,5.36,0.91,0.60,-0.07,-1.18,0.95,23.93,-37.42,83317989
10.49,3.10,-0.25,-0.07,-0.58,-1.47,-1.27,24.48,-37.36,83318023
8.46,2.91,1.99,0.03,-0.35,-1.26,-2.66,24.44,-37.49,83318057
9.40,1.42,0.08,-0.22,-0.55,-0.68,-4.30,24.57,-37.26,83318091
9.69,1.90,-0.02,-0.24,-0.58,-0.30,-4.50,24.33,-36.69,83318125
8.79,3.68,0.20,-0.04,-0.43,-0.35,-5.19,24.51,-36.70,83318160
9.20,4.46,-0.77,-0.12,-0.48,-0.45,-5.70,24.07,-36.09,83318194
9.18,4.83,-0.83,-0.23,-0.57,-0.49,-6.11,24.55,-35.17,83318228
6.97,5.02,-4.63,-0.92,-1.04,-0.54,-6.90,24.67,-33.46,83318262
10.81,4.78,-1.76,-1.42,-1.68,-0.51,-8.01,24.96,-31.99,83318296
10.90,4.48,0.26,-1.36,-1.61,-0.58,-8.97,25.55,-29.86,83318331
10.03,5.11,1.15,-0.90,-1.38,-0.58,-10.06,25.88,-27.62,83318365
8.57,6.96,0.56,-0.55,-1.27,-0.55,-10.82,25.15,-26.26,83318399
8.46,6.79,-0.38,-0.50,-1.29,-0.74,-11.62,25.12,-26.21,83318433
7.76,6.09,-2.59,-0.90,-1.46,-0.81,-12.17,24.39,-24.57,83318467
3.35,7.19,-5.87,-0.81,-1.51,-1.20,-13.86,24.70,-21.98,83318501
8.46,9.17,-1.37,-4.00,-2.22,-1.92,-15.93,23.02,-18.12,83318536
9.43,-0.94,-0.64,-3.49,-1.47,-1.49,-16.84,20.91,-13.12,83318570
9.16,0.35,-0.67,-2.34,-0.97,-1.06,-17.44,19.01,-9.22,83318604
7.19,3.01,-0.31,-1.84,-0.91,-0.24,-17.55,18.18,-7.32,83318638
7.20,2.59,-0.89,-1.98,-1.25,0.30,-16.38,16.95,-4.38,83318672
6.15,4.62,0.40,-1.73,-1.35,0.39,-15.19,15.52,-2.47,83318707
11.21,18.33,-1.60,-1.01,-1.42,0.37,-13.08,15.19,-0.28,83318741
7.00,1.93,0.81,-0.51,-1.70,0.53,-12.45,13.97,0.56,83318775
5.54,6.50,2.18,-0.36,-1.23,0.94,-10.74,14.32,2.60,83318809
3.67,4.92,0.63,-0.15,-0.90,-0.01,-9.16,14.31,2.44,83318843
9.80,5.59,-0.90,0.27,-0.29,-0.71,-9.75,14.21,2.31,83318877
6.35,7.32,-3.91,0.94,0.52,0.13,-9.84,15.16,0.53,83318912
2.35,9.38,-3.62,1.52,1.21,0.12,-10.39,16.40,-1.36,83318946
3.66,9.17,-4.12,2.14,1.65,-0.48,-11.87,17.48,-3.98,83318980
3.73,7.84,-6.23,2.50,1.92,-0.84,-13.74,18.93,-6.78,83319014
