ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
-9.06,4.90,-4.54,0.90,0.52,2.68,-5.16,1.46,25.72,60982
-9.67,6.02,-4.95,1.17,0.66,2.49,-5.77,3.46,25.91,61016
-9.01,6.09,-5.85,1.23,0.54,1.89,-7.06,5.38,26.37,61050
-8.11,6.26,-4.03,1.11,0.82,0.96,-7.89,7.37,25.23,61084
-7.30,6.65,-3.61,1.02,0.83,0.60,-9.75,9.84,24.98,61119
-7.25,6.51,-3.74,0.85,1.13,0.27,-11.81,12.19,24.76,61153
-6.43,6.99,-2.90,0.73,1.30,0.12,-14.59,14.85,22.73,61187
-5.84,7.86,-2.45,0.50,1.54,0.00,-17.11,16.59,20.46,61221
-6.87,8.21,-2.89,0.17,1.60,-0.23,-19.31,18.02,18.53,61255
-8.14,7.51,-2.65,0.15,1.46,-0.58,-21.53,18.34,15.77,61290
-6.96,7.70,-1.63,0.25,0.94,-0.77,-22.30,18.96,13.69,61324
-10.34,17.88,5.08,1.42,0.71,-2.00,-22.86,19.34,11.66,61358
0.42,18.68,-1.99,0.28,-1.50,-1.68,-22.13,18.78,9.81,61392
-5.56,11.54,0.90,-1.42,1.53,-2.72,-24.01,16.49,8.97,61426
-2.28,8.74,-2.81,0.18,-0.16,-0.49,-24.52,14.63,8.46,61460
-1.33,11.86,-0.81,0.34,-0.12,-0.03,-23.50,15.23,7.75,61495
-2.96,8.57,-3.80,0.09,-0.29,-0.64,-23.72,15.54,7.04,61529
-5.52,5.94,-6.92,0.26,-0.12,-0.85,-23.31,14.82,6.23,61563
-4.54,8.24,-4.91,0.18,-0.26,-0.39,-23.17,14.10,5.06,61597
-6.79,7.76,-2.65,0.09,-0.18,-0.36,-21.89,13.58,5.54,61631
-6.91,6.78,-1.87,0.03,-0.32,-0.52,-21.47,13.20,4.69,61666
-5.14,8.15,-4.08,-0.18,-0.39,-0.56,-21.27,12.12,4.93,61700
-3.68,7.50,-4.40,0.09,-0.57,-0.22,-20.02,11.27,4.81,61734
-4.75,7.88,-3.72,0.30,-0.69,-0.07,-18.88,10.41,5.77,61768
-5.82,7.37,-3.31,0.27,-0.67,-0.11,-18.65,9.95,5.64,61802
-4.60,8.07,-2.17,0.29,-0.70,-0.23,-17.51,8.83,6.20,61836
-5.47,7.52,-2.93,0.15,-0.57,-0.28,-17.20,8.42,5.63,61871
-7.46,6.87,-2.10,0.24,-0.73,-0.13,-17.29,7.63,6.09,61905
-6.06,7.80,-2.02,0.13,-0.81,-0.35,-16.63,6.61,6.69,61939
-6.36,6.16,-3.53,0.01,-0.74,-0.38,-16.66,5.76,7.15,61973
-5.99,6.93,-3.63,0.15,-0.82,-0.14,-17.00,5.14,8.07,62007
-6.86,6.54,-3.34,0.25,-0.93,-0.07,-17.13,5.06,8.52,62041
-4.79,7.60,-2.23,0.30,-1.14,-0.02,-16.60,5.29,9.41,62076
-4.92,9.91,-3.76,0.21,-1.20,-0.01,-16.22,5.39,9.70,62110
-2.77,9.11,-4.24,0.00,-1.17,-0.09,-15.67,5.54,11.01,62144
-4.42,10.45,-4.08,0.33,-1.22,0.37,-15.59,6.39,12.26,62178
-5.54,11.25,-3.88,0.18,-1.58,0.16,-14.75,6.96,13.46,62212
-5.88,11.80,-7.48,0.28,-1.83,-0.38,-13.34,7.25,14.64,62247
-11.10,10.12,-10.15,0.17,-1.53,-1.85,-12.42,7.56,17.39,62281
-8.88,11.94,-6.41,-0.10,-0.62,-2.55,-12.74,7.07,18.39,62315
-8.54,7.77,-7.09,-0.42,0.09,-2.44,-13.75,5.92,19.51,62349
-10.16,5.33,-5.92,0.16,-0.54,-1.56,-14.22,5.58,20.59,62383
-9.68,4.65,-3.76,0.36,-0.64,-1.00,-14.03,5.55,21.35,62417
-5.99,3.64,-1.01,0.06,-0.07,-0.39,-13.43,6.08,21.91,62452
-5.34,1.83,-0.35,-0.71,1.37,-0.12,-14.70,5.44,21.46,62486
-3.74,1.38,-0.92,-1.10,2.02,0.18,-16.57,5.00,21.10,62520
-2.39,0.30,-0.44,-1.40,2.34,0.66,-19.56,3.99,20.36,62554
-0.27,1.22,0.95,-1.85,2.86,0.90,-22.01,2.97,19.19,62588
-1.04,0.11,-0.83,-2.92,4.20,0.80,-26.82,0.34,16.15,62623
-4.99,-1.98,-3.04,-3.25,4.19,1.04,-31.03,-1.99,12.53,62657
-8.38,-4.85,-4.71,-2.71,3.00,1.41,-33.50,-2.98,9.32,62691
-9.30,-9.78,-5.88,-1.39,1.22,1.84,-34.81,-2.70,8.08,62725
-36.02,-20.13,-33.85,1.03,0.76,-1.60,-33.76,-1.74,8.32,62759
-20.94,10.15,-7.26,0.99,0.46,0.58,-33.24,0.19,8.83,62793
-4.38,9.95,1.14,-0.22,-0.10,0.52,-32.75,0.50,9.19,62828
-3.81,8.35,-1.49,-0.75,-0.16,0.61,-32.61,0.13,8.39,62862
-5.83,8.26,-2.32,-0.73,0.00,0.57,-32.51,-0.69,9.85,62896
-4.60,7.51,-2.06,-0.11,-0.32,0.38,-32.61,-0.42,10.04,62930
-3.91,10.62,-1.95,-0.01,-0.47,0.52,-31.82,3.27,10.64,62964
-2.14,10.47,0.66,-0.16,-0.30,0.79,-31.20,0.66,10.95,62999
-4.48,10.41,-0.86,-0.57,-0.22,0.85,-31.28,1.18,11.65,63033
-1.86,8.85,0.51,-0.83,-0.12,0.90,-31.06,0.86,12.63,63067
3.90,3.92,-6.28,-0.44,-0.34,0.36,-30.80,1.74,12.47,63101
6.80,30.86,1.00,1.27,-1.31,-2.17,-32.34,-1.39,12.23,63135
-14.09,1.41,-14.01,1.08,2.22,-2.37,-34.17,-2.92,10.42,63169
-12.92,7.14,1.70,0.88,-0.00,-1.22,-34.81,-2.37,10.44,63204
-3.22,3.79,-6.45,0.24,0.66,-1.61,-35.22,-4.14,10.00,63238
-9.52,6.62,-3.65,1.20,-0.10,-0.38,-35.63,-3.86,9.31,63272
-5.15,7.63,-4.14,0.37,0.11,-0.87,-36.55,-3.45,9.53,63306
-4.96,7.78,-3.82,0.54,-0.04,-0.77,-36.57,-4.17,8.37,63340
-2.46,6.94,-5.47,0.40,-0.17,-1.21,-36.52,-5.22,9.19,63375
-6.60,7.93,-5.21,0.39,-0.03,-1.42,-36.41,-5.77,9.30,63409
-2.96,10.79,-7.71,0.85,-0.48,-1.54,-36.17,-6.93,8.75,63443
-7.65,8.41,-9.46,0.62,-0.40,-1.88,-35.87,-8.01,9.65,63477
-8.20,10.73,-9.32,1.20,-0.94,-2.10,-34.80,-9.57,11.03,63511
-7.53,5.78,-8.70,1.39,-0.74,-2.46,-33.72,-11.63,11.97,63545
-1.79,-1.53,0.62,1.04,-0.80,-2.38,-32.24,-12.55,12.58,63580
3.20,-0.07,-4.85,0.55,0.02,-2.80,-31.98,-15.08,12.19,63614
-11.96,-4.11,-4.91,0.05,2.06,-2.80,-33.44,-17.73,9.95,63648
-2.66,4.47,-4.01,1.95,-1.09,-1.70,-31.76,-18.27,11.06,63682
-8.36,0.11,2.51,0.97,-0.77,-2.34,-30.06,-19.69,12.42,63716
-7.67,-1.77,-1.86,0.19,0.85,-3.50,-29.00,-21.73,11.88,63750
-6.93,-0.64,-5.07,-0.58,0.97,-3.89,-28.43,-26.32,10.60,63785
-11.09,-1.77,-6.79,-1.41,1.34,-4.08,-27.13,-31.38,7.79,63819
-9.22,0.63,-7.88,-2.59,0.84,-4.09,-24.35,-37.09,4.09,63853
-8.60,0.06,-7.58,-3.09,1.32,-3.78,-21.63,-41.90,-1.14,63887
-5.41,-2.67,-10.82,-3.23,1.52,-3.19,-19.47,-45.32,-5.77,63921
-1.26,-7.00,-13.89,-2.56,1.48,-2.48,-16.57,-47.37,-11.09,63956
-0.82,-5.80,-13.44,-1.67,1.03,-1.78,-14.82,-47.63,-14.73,63990
-2.64,-3.56,-9.69,-0.83,0.65,-1.09,-13.45,-47.66,-15.95,64024
-3.68,-2.90,-4.99,-0.65,0.91,-0.95,-11.81,-47.37,-17.76,64058
-3.84,-4.73,-5.59,-0.74,0.95,-0.98,-10.89,-46.89,-19.20,64092
-4.24,-2.29,-7.03,-1.78,1.36,-1.46,-9.31,-46.68,-21.79,64126
-3.39,-2.42,-10.92,-2.16,1.21,-1.20,-7.41,-46.21,-24.82,64161
-3.36,2.97,-17.12,-0.20,-0.89,0.33,-7.41,-45.86,-25.74,64195
2.25,-2.25,-11.56,0.93,-0.94,1.69,-9.72,-44.97,-23.28,64229
-0.75,5.77,0.86,0.82,-0.54,1.81,-11.27,-44.65,-22.67,64263
-4.49,-2.15,-9.91,-1.56,1.51,1.81,-13.58,-43.47,-25.21,64297
-8.81,-5.85,-17.11,-0.84,0.66,1.17,-15.93,-41.57,-27.24,64332
0.95,-2.18,-9.16,-0.29,-0.41,1.01,-16.52,-41.60,-27.57,64366
-1.01,-0.21,-9.72,-1.07,-0.24,0.67,-17.99,-40.70,-28.87,64400
-1.26,-0.31,-9.69,-2.19,0.07,0.15,-17.90,-40.34,-31.09,64434
-0.76,1.53,-9.28,-2.66,0.12,-0.10,-17.96,-38.67,-33.67,64468
0.57,3.65,-8.80,-2.94,0.17,-0.08,-17.29,-37.24,-36.67,64502
-9.12,2.01,-7.02,-2.86,-0.27,-0.05,-17.74,-35.85,-38.53,64537
-0.71,3.50,-5.80,-2.59,-0.06,0.51,-17.36,-33.59,-42.28,64571
0.92,5.73,-6.09,-2.47,-0.27,0.71,-18.61,-30.96,-44.64,64605
0.33,6.69,-6.42,-2.49,-0.34,0.88,-19.16,-27.99,-45.95,64639
-0.77,5.95,-4.97,-2.57,-0.24,0.95,-19.91,-24.03,-47.73,64673
2.98,12.61,-8.40,-2.24,0.29,1.48,-19.89,-21.44,-48.61,64708
-6.22,7.63,-6.40,-1.45,0.08,0.82,-19.54,-19.12,-49.63,64742
0.98,10.37,-2.89,-1.83,0.38,1.17,-20.30,-16.09,-49.58,64776
-0.34,9.04,-4.05,-1.94,0.39,0.83,-19.41,-13.86,-50.72,64810
-0.16,8.75,-3.25,-2.02,0.51,0.65,-18.53,-11.25,-51.89,64844
-0.34,7.71,-3.05,-2.41,0.71,0.42,-18.50,-8.75,-52.29,64878
-0.08,7.20,-3.09,-2.51,0.69,0.16,-17.52,-5.88,-52.41,64913
-0.63,6.70,-2.99,-2.24,0.28,-0.04,-16.44,-3.03,-52.69,64947
0.21,6.86,-2.78,-1.77,-0.20,-0.14,-16.62,-0.82,-51.71,64981
0.57,6.48,-2.76,-1.48,-0.22,-0.31,-17.35,1.05,-51.80,65015
18.58,19.64,-12.66,-1.13,-1.80,-0.60,-18.15,2.00,-51.24,65049
1.75,9.34,0.41,0.33,-1.13,0.77,-18.84,2.29,-50.39,65083
1.98,9.33,-1.13,-0.38,0.33,0.25,-18.33,3.00,-50.13,65118
1.21,10.03,-1.94,-0.47,1.13,0.16,-17.30,3.27,-51.49,65152
0.85,9.66,-0.52,-0.37,0.63,0.06,-15.87,3.73,-51.05,65186
1.08,9.80,-0.74,-0.46,0.49,-0.08,-14.64,4.74,-51.15,65220
1.00,9.34,-0.16,-0.16,-0.17,0.04,-14.88,5.17,-51.13,65254
1.75,10.23,0.89,-0.08,-0.25,0.12,-14.91,5.41,-51.64,65289
1.65,9.63,0.89,-0.28,0.18,0.02,-14.66,5.95,-51.43,65323
1.05,9.67,1.15,-0.19,0.33,0.07,-13.90,6.58,-51.96,65357
0.59,9.39,1.20,-0.04,0.20,0.18,-13.75,6.26,-51.18,65391
0.87,9.30,1.11,0.17,-0.18,0.26,-13.20,6.46,-50.91,65425
1.10,9.42,1.08,0.28,-0.50,0.29,-13.36,6.77,-51.26,65459
1.25,9.70,0.58,0.35,-0.67,0.27,-13.77,5.74,-51.10,65494
1.76,9.75,-0.26,0.42,-0.76,0.28,-14.37,5.63,-50.75,65528
2.04,9.74,-0.61,0.49,-0.77,0.26,-15.26,4.97,-50.82,65562
2.34,9.66,-1.06,0.48,-0.65,0.19,-16.19,4.47,-50.58,65596
2.50,9.71,-1.08,0.47,-0.62,0.17,-16.44,4.33,-49.94,65630
2.75,9.73,-1.74,0.37,-0.54,0.06,-16.82,4.28,-50.69,65665
2.96,9.39,-2.46,0.16,-0.45,-0.07,-17.32,3.98,-50.44,65699
2.95,9.63,-1.16,0.24,-0.35,0.01,-17.99,4.00,-49.75,65733
2.94,10.49,-0.58,0.20,-0.05,-0.03,-17.70,3.67,-50.15,65767
1.94,9.61,-1.55,0.03,0.40,-0.30,-17.32,3.76,-50.35,65801
1.83,9.91,-1.33,0.04,0.30,-0.27,-16.72,3.58,-50.94,65835
1.50,10.55,-0.90,0.22,0.15,-0.32,-16.76,3.43,-50.76,65870
1.69,11.41,-1.25,0.38,-0.04,-0.41,-16.71,3.41,-50.76,65904
1.35,9.98,-2.06,0.35,0.13,-0.66,-16.47,3.23,-50.77,65938
0.80,9.47,-2.45,0.41,0.34,-0.79,-16.27,1.84,-51.67,65972
0.82,10.21,-2.10,0.50,0.44,-0.90,-16.40,1.20,-51.46,66006
0.50,9.70,-1.55,0.51,0.49,-0.94,-15.57,0.50,-52.27,66041
0.95,8.51,-1.26,0.49,0.53,-0.99,-14.91,-0.60,-52.50,66075
0.86,8.72,-1.07,0.54,0.16,-0.94,-15.24,-2.00,-52.88,66109
1.22,8.78,-0.47,0.52,0.08,-0.90,-14.78,-2.06,-53.54,66143
1.72,9.79,-0.37,0.53,-0.21,-0.83,-15.02,-3.08,-54.05,66177
1.00,10.30,-0.15,0.51,-0.27,-0.70,-15.40,-4.31,-54.11,66211
0.66,8.83,-0.55,0.47,-0.29,-0.63,-15.59,-4.60,-54.30,66246
1.27,11.08,-0.08,0.57,-0.45,-0.35,-16.19,-5.41,-53.95,66280
0.86,11.28,-1.51,0.88,-0.36,-0.44,-17.20,-6.12,-53.48,66314
-0.34,9.60,-1.08,0.59,-0.51,0.16,-17.35,-6.30,-54.14,66348
0.12,9.46,-2.13,0.48,-0.81,0.41,-18.31,-7.29,-53.90,66382
0.17,9.41,-2.22,0.35,-0.89,0.36,-18.63,-7.69,-52.85,66416
0.01,9.16,-2.68,0.31,-0.89,0.33,-19.16,-7.57,-53.23,66451
-0.17,9.13,-3.09,0.33,-0.68,0.27,-20.39,-7.44,-52.60,66485
-0.48,8.94,-3.67,0.44,-0.60,0.30,-21.02,-7.72,-52.34,66519
-0.83,9.18,-3.70,0.43,-0.49,0.12,-21.47,-7.76,-52.35,66553
-0.75,8.92,-3.91,0.35,-0.35,-0.04,-21.43,-8.40,-52.09,66587
-0.50,8.77,-4.11,0.47,-0.18,-0.14,-21.28,-8.65,-51.84,66622
-0.74,8.43,-3.77,0.64,-0.13,-0.32,-21.63,-9.95,-51.99,66656
-0.36,8.55,-3.91,0.89,-0.12,-0.41,-21.54,-11.06,-51.71,66690
-0.52,8.45,-4.10,0.98,0.03,-0.59,-20.49,-12.51,-50.82,66724
-0.74,8.74,-5.66,1.28,0.26,-0.66,-20.43,-14.57,-50.86,66758
1.09,8.74,-4.19,2.04,0.25,-0.47,-19.60,-16.88,-50.45,66792
-0.71,8.70,-5.14,1.90,0.20,-0.37,-18.77,-20.52,-50.09,66827
-0.01,8.47,-5.41,1.38,0.10,-0.03,-18.08,-22.67,-49.15,66861
0.19,7.86,-5.75,0.72,-0.10,0.30,-18.15,-23.53,-49.43,66895
-0.43,7.94,-7.31,0.37,-0.14,0.25,-18.14,-23.66,-49.02,66929
-0.34,7.63,-5.47,-0.40,-0.31,0.13,-19.12,-22.13,-49.52,66963
-0.68,7.61,-6.54,-0.65,-0.25,0.15,-20.15,-20.46,-49.85,66998
-0.95,7.77,-5.52,-1.38,-0.48,0.40,-20.75,-18.53,-49.99,67032
-0.47,8.15,-5.64,-1.20,-0.35,0.23,-21.51,-16.72,-50.22,67066
-1.35,8.92,-4.87,-1.18,-0.29,0.09,-21.88,-14.51,-49.97,67100
0.59,7.59,-4.29,-0.64,-0.27,0.00,-22.22,-12.86,-49.97,67134
-0.27,8.89,-4.68,-0.19,-0.19,-0.10,-22.41,-12.88,-50.04,67168
-0.07,8.15,-4.25,-0.10,-0.07,-0.10,-22.41,-12.48,-50.48,67203
0.29,8.44,-4.17,0.21,-0.03,-0.10,-22.36,-13.29,-50.67,67237
-0.05,8.42,-4.36,0.51,0.08,-0.23,-21.78,-13.69,-50.18,67271
-0.44,8.80,-4.61,0.96,0.09,0.09,-21.21,-15.62,-51.01,67305
-0.63,8.49,-4.93,0.63,-0.01,-0.00,-20.26,-16.73,-50.83,67339
-1.19,7.48,-4.78,1.11,-0.02,-0.01,-19.80,-18.18,-50.23,67374
-0.31,8.51,-6.22,0.86,-0.35,-0.11,-20.65,-19.56,-49.75,67408
-0.94,8.58,-5.38,0.07,-0.26,-0.33,-20.32,-19.26,-49.74,67442
-1.08,7.83,-5.90,0.13,-0.14,-0.63,-20.68,-19.56,-49.84,67476
-1.10,8.29,-5.90,0.16,-0.40,-0.42,-20.36,-19.98,-49.49,67510
-0.22,8.25,-6.46,-0.09,-0.24,-0.42,-20.64,-19.70,-48.89,67544
-1.14,8.25,-5.92,0.06,0.10,-0.63,-20.42,-20.34,-48.03,67579
-0.71,8.08,-5.34,-0.39,-0.01,-0.70,-20.24,-19.77,-49.75,67613
-1.30,7.60,-4.96,-0.43,-0.18,-0.35,-20.51,-19.15,-49.63,67647
-1.83,7.26,-4.87,-0.04,-0.09,-0.22,-20.45,-19.19,-49.63,67681
-1.16,9.05,-5.56,0.09,-0.11,0.13,-20.36,-18.56,-49.42,67715
-0.93,7.56,-5.33,0.05,0.03,0.16,-20.89,-18.50,-50.39,67750
-1.99,7.55,-3.96,-0.06,0.19,-0.55,-20.29,-18.63,-50.38,67784
-0.92,8.02,-4.47,0.22,0.24,-0.40,-20.07,-18.87,-50.41,67818
-0.81,8.25,-5.63,0.33,0.29,-0.76,-18.78,-19.25,-50.73,67852
-1.48,7.94,-5.22,0.53,0.14,-0.53,-18.39,-20.40,-49.91,67886
-0.57,7.95,-5.05,0.29,0.13,-0.26,-18.12,-20.56,-50.83,67920
-2.31,7.41,-6.11,0.84,0.23,-0.18,-17.64,-22.04,-50.48,67955
-0.98,6.81,-5.37,0.95,0.30,0.10,-16.97,-23.62,-50.41,67989
-1.06,7.06,-6.00,1.07,0.23,0.53,-16.35,-24.45,-50.39,68023
-1.62,6.99,-7.24,1.19,0.38,0.13,-15.90,-26.60,-50.34,68057
-0.18,6.84,-6.84,1.38,0.53,0.29,-14.13,-28.56,-49.49,68091
-0.63,6.04,-6.56,1.56,0.63,0.28,-13.40,-30.42,-48.98,68125
-0.04,5.74,-7.75,2.20,0.84,0.78,-12.04,-33.29,-48.28,68160
1.07,5.60,-7.73,2.13,0.72,1.07,-12.09,-35.62,-47.12,68194
0.84,5.59,-8.38,1.63,0.43,0.67,-11.58,-36.83,-46.32,68228
0.71,4.90,-8.82,0.92,0.05,0.35,-12.39,-37.53,-44.84,68262
0.68,4.90,-8.58,-0.20,-0.56,0.49,-13.21,-36.32,-44.97,68296
0.64,4.92,-8.61,-0.55,-0.66,0.27,-14.29,-34.29,-45.45,68331
-0.11,4.83,-7.58,-1.61,-1.40,-0.64,-16.33,-32.71,-45.25,68365
4.05,-3.93,3.44,-3.86,-1.94,-1.30,-17.45,-29.38,-47.24,68399
-0.57,5.92,-6.97,-0.91,-0.57,-0.32,-18.01,-28.11,-47.60,68433
-0.45,5.90,-6.35,-0.01,-0.25,-0.28,-18.01,-27.78,-48.26,68467
-0.65,5.70,-8.80,0.70,0.03,-0.12,-17.38,-29.03,-47.92,68501
-0.42,6.12,-7.75,0.76,0.08,-0.15,-16.97,-30.27,-46.90,68536
-0.39,5.42,-8.07,0.77,-0.01,-0.14,-16.88,-30.53,-47.00,68570
-0.10,5.51,-7.83,1.00,0.01,-0.08,-16.66,-32.23,-45.85,68604
-0.24,5.24,-7.94,1.09,0.11,-0.12,-16.16,-32.34,-45.16,68638
-0.23,5.19,-7.24,0.69,-0.03,-0.16,-16.76,-33.32,-44.71,68672
-0.16,5.50,-10.10,1.63,0.65,0.39,-16.34,-34.01,-43.54,68707
0.02,4.75,-8.48,0.30,0.02,0.13,-15.54,-35.14,-44.17,68741
0.09,4.55,-8.41,0.57,-0.04,0.00,-15.74,-35.06,-44.10,68775
0.14,4.49,-8.77,0.76,0.10,-0.06,-15.17,-35.71,-43.96,68809
0.03,4.09,-8.73,0.59,0.08,-0.06,-15.04,-36.07,-43.28,68843
0.06,3.92,-8.89,0.93,0.20,0.02,-14.44,-36.63,-42.39,68877
-0.14,3.58,-9.56,0.96,0.33,-0.05,-14.21,-38.26,-42.20,68912
-0.10,3.46,-9.12,0.06,0.09,0.05,-14.05,-37.66,-41.39,68946
0.26,3.53,-8.35,0.37,-0.25,-0.18,-14.06,-38.04,-41.57,68980
-0.08,3.81,-8.78,0.46,-0.31,-0.20,-14.34,-38.29,-41.26,69014
0.12,3.46,-8.96,0.21,-0.24,0.03,-14.91,-38.02,-40.00,69048
1.12,3.39,-8.83,-0.00,-0.04,0.11,-14.54,-38.41,-40.44,69083
0.91,-0.62,-4.00,0.31,0.03,-0.12,-14.24,-37.99,-40.78,69117
0.12,3.01,-9.12,-0.14,-0.06,-0.04,-14.24,-38.18,-40.51,69151
0.04,2.81,-9.23,-0.19,0.04,0.01,-14.32,-38.35,-40.84,69185
-0.36,2.94,-8.79,-0.06,-0.11,-0.09,-14.15,-38.37,-40.41,69219
0.12,3.44,-8.55,0.07,0.05,0.07,-14.26,-38.82,-41.25,69253
0.37,3.48,-8.81,0.40,-0.03,-0.04,-14.24,-38.15,-40.49,69288
0.32,3.36,-9.29,0.51,0.14,-0.07,-14.15,-39.08,-40.08,69322
0.33,3.52,-8.93,0.17,-0.21,-0.09,-14.34,-39.36,-39.68,69356
0.61,3.57,-8.85,0.02,-0.17,-0.04,-14.37,-39.16,-40.05,69390
0.46,3.81,-8.74,0.12,-0.21,-0.05,-14.07,-39.46,-39.92,69424
0.51,3.55,-8.97,0.26,-0.10,-0.06,-14.26,-39.51,-39.32,69458
0.75,3.45,-9.13,0.06,-0.11,-0.05,-14.16,-39.59,-39.01,69493
0.37,3.29,-9.08,0.13,0.03,-0.10,-14.03,-39.14,-39.23,69527
0.09,3.20,-8.91,0.16,-0.06,-0.08,-13.40,-39.16,-39.23,69561
0.18,2.93,-8.93,0.46,-0.14,-0.16,-13.99,-39.16,-39.16,69595
0.07,2.74,-9.50,0.55,-0.45,-0.43,-13.40,-39.39,-38.25,69629
-0.41,2.87,-8.81,0.66,-0.38,-0.28,-13.58,-39.77,-38.34,69664
