ax,ay,az,gx,gy,gz,mx,my,mz,timestamp
3.41,-9.03,0.22,0.05,-0.04,-0.07,-28.46,99.91,-56.31,682732
3.71,-9.18,0.19,0.08,-0.06,-0.02,-28.78,99.75,-57.00,682766
3.87,-8.99,0.19,0.06,-0.06,-0.06,-28.59,100.32,-56.87,682800
3.42,-9.30,0.23,0.02,-0.03,-0.06,-28.85,99.71,-57.66,682834
3.63,-9.33,0.25,0.05,-0.06,-0.04,-29.14,99.68,-57.67,682869
3.60,-9.26,0.26,0.04,-0.03,-0.05,-28.94,99.84,-57.10,682903
3.67,-9.22,0.12,0.00,-0.03,-0.07,-29.13,100.23,-56.72,682937
3.10,-9.19,0.26,-0.02,0.01,-0.08,-28.90,100.19,-57.35,682971
3.12,-9.56,0.26,0.01,-0.06,-0.04,-29.57,100.03,-57.37,683005
3.56,-9.09,0.25,0.03,-0.08,-0.04,-29.01,99.71,-56.93,683040
3.62,-9.05,0.32,0.06,-0.02,0.05,-28.57,100.10,-56.64,683074
4.05,-8.71,0.23,0.10,-0.10,0.01,-29.17,99.82,-57.35,683108
4.06,-8.60,0.04,0.09,-0.09,0.01,-28.60,100.58,-57.51,683142
4.26,-8.72,-0.02,0.05,-0.03,-0.01,-28.62,99.96,-56.93,683176
3.96,-9.17,0.06,-0.00,0.10,-0.03,-28.34,99.90,-57.78,683210
4.41,-8.59,-0.02,-0.07,0.01,-0.17,-28.56,99.37,-57.92,683245
3.91,-9.04,0.12,-0.09,0.11,-0.14,-29.01,99.80,-56.87,683279
3.02,-9.48,-0.04,-0.11,0.02,-0.16,-29.39,99.96,-55.54,683313
3.03,-9.53,-0.02,-0.08,0.08,-0.12,-29.98,99.31,-55.80,683347
3.06,-9.58,0.16,-0.05,0.12,-0.05,-30.08,99.23,-56.37,683381
3.13,-9.33,0.23,0.03,-0.02,-0.03,-29.54,99.66,-55.01,683416
3.70,-9.12,0.28,0.05,-0.05,-0.02,-29.11,99.62,-55.10,683450
3.39,-9.22,0.13,0.03,-0.05,-0.06,-29.11,100.26,-55.58,683484
3.59,-9.08,0.03,0.06,-0.10,-0.05,-29.20,99.84,-56.30,683518
3.24,-9.34,0.06,0.08,-0.11,-0.01,-28.81,99.68,-55.76,683552
3.89,-8.73,-0.02,0.12,-0.14,0.02,-29.47,100.19,-55.66,683586
3.92,-8.76,0.07,0.11,-0.08,-0.01,-29.09,100.45,-56.83,683621
4.11,-8.63,0.07,0.10,-0.09,-0.01,-28.87,100.01,-56.53,683655
3.77,-9.08,-0.17,0.04,-0.03,-0.08,-28.98,100.41,-57.23,683689
3.93,-9.06,0.00,0.05,0.04,-0.00,-28.92,100.18,-56.80,683723
3.89,-9.02,0.37,0.07,0.07,0.02,-28.18,99.66,-57.02,683757
3.97,-8.82,0.23,0.10,0.01,0.04,-27.59,99.94,-57.82,683791
4.29,-8.46,-0.13,0.06,0.04,0.02,-27.80,100.29,-57.41,683826
3.83,-9.09,-0.05,0.01,0.11,-0.01,-27.39,99.96,-57.26,683860
3.57,-9.02,-0.20,-0.04,-0.03,-0.16,-27.95,100.18,-57.16,683894
3.24,-9.59,0.36,-0.06,0.09,-0.10,-28.08,99.93,-56.93,683928
3.14,-9.34,0.56,0.01,0.02,-0.07,-28.54,100.22,-56.88,683962
3.05,-9.46,0.29,0.05,-0.05,-0.05,-28.62,99.78,-56.62,683997
3.43,-9.16,0.11,0.04,-0.08,-0.06,-28.91,99.88,-57.25,684031
3.44,-9.10,0.25,0.04,-0.05,-0.07,-28.95,99.81,-57.13,684065
3.40,-9.16,0.17,0.08,-0.06,0.01,-28.31,100.00,-57.67,684099
3.90,-8.92,-0.02,0.08,-0.12,-0.03,-28.27,100.13,-57.51,684133
4.12,-8.87,0.25,0.04,-0.01,-0.00,-28.84,99.91,-57.32,684167
3.87,-8.99,0.27,0.02,0.02,-0.03,-28.40,100.20,-57.76,684202
3.91,-8.96,0.13,-0.02,0.01,-0.06,-28.40,100.04,-57.78,684236
3.63,-9.07,0.08,-0.04,0.06,-0.04,-28.21,99.17,-57.97,684270
3.24,-9.40,0.24,-0.02,0.08,-0.02,-27.74,99.85,-57.23,684304
3.65,-9.01,-0.01,0.00,0.00,-0.04,-28.46,99.90,-57.35,684338
3.66,-8.99,0.05,0.01,0.05,-0.02,-28.12,100.06,-57.12,684373
3.50,-9.14,0.13,0.03,0.00,-0.03,-27.89,100.16,-57.04,684407
3.66,-8.89,-0.03,0.03,-0.05,-0.09,-27.86,100.23,-57.19,684441
3.59,-9.20,0.13,0.02,0.01,-0.04,-27.95,100.09,-57.94,684475
3.59,-9.03,0.15,0.03,-0.01,-0.06,-27.86,99.75,-57.04,684509
3.66,-9.23,0.12,0.07,-0.06,-0.05,-28.34,100.31,-57.34,684543
3.95,-8.81,-0.11,0.05,-0.04,-0.08,-28.02,100.23,-57.92,684578
3.80,-9.15,0.27,0.05,0.00,-0.08,-28.56,100.29,-57.97,684612
3.93,-8.94,0.10,0.02,-0.10,-0.13,-28.97,100.10,-58.14,684646
3.60,-9.34,0.39,0.01,0.03,-0.07,-28.71,99.87,-58.11,684680
3.49,-9.01,0.22,0.03,-0.02,-0.06,-28.87,99.84,-57.67,684714
3.75,-9.27,0.21,0.04,-0.00,-0.01,-28.97,99.62,-57.60,684749
3.73,-8.93,0.21,0.03,0.01,-0.03,-28.91,99.77,-57.47,684783
3.81,-8.96,0.21,0.04,-0.05,-0.07,-29.00,99.69,-57.51,684817
3.61,-9.00,0.29,0.01,-0.03,-0.08,-29.11,99.97,-57.45,684851
3.58,-9.22,0.27,0.00,-0.02,-0.06,-28.88,99.49,-57.41,684885
3.53,-9.23,0.21,0.02,0.01,-0.01,-28.91,100.39,-57.60,684919
3.77,-8.99,0.11,0.02,-0.02,-0.02,-28.28,100.22,-57.80,684954
3.86,-8.87,0.05,0.02,-0.01,-0.02,-28.65,100.19,-57.72,684988
3.85,-8.85,-0.11,0.01,-0.04,-0.07,-28.34,100.01,-58.08,685022
3.91,-9.09,0.14,0.00,-0.00,-0.05,-28.62,99.99,-57.25,685056
3.55,-9.05,0.14,0.01,-0.06,-0.10,-28.43,99.80,-57.09,685090
3.53,-9.28,0.29,0.01,-0.04,-0.07,-29.10,100.16,-56.46,685125
3.18,-9.33,0.25,0.00,-0.04,-0.08,-28.90,99.87,-56.47,685159
3.58,-9.14,0.19,0.02,-0.01,-0.02,-29.58,99.97,-56.65,685193
3.56,-9.16,0.06,0.04,-0.03,-0.01,-28.69,100.45,-56.97,685227
4.09,-8.77,0.13,0.03,-0.02,-0.03,-28.81,100.06,-56.26,685261
3.91,-8.92,-0.22,0.02,-0.05,-0.09,-29.47,100.42,-56.96,685295
3.73,-8.93,-0.13,-0.01,0.09,-0.06,-28.62,100.04,-56.84,685330
3.33,-9.22,0.44,-0.01,0.10,-0.02,-28.59,99.93,-56.61,685364
3.66,-9.35,0.65,0.02,0.07,0.03,-27.76,99.85,-57.21,685398
3.60,-8.98,0.26,0.05,0.01,0.00,-28.03,100.38,-57.41,685432
3.83,-8.67,-0.20,0.09,-0.09,-0.03,-27.43,100.96,-57.10,685466
4.50,-8.68,-0.11,0.10,-0.10,-0.03,-27.93,100.70,-58.05,685500
4.12,-8.96,-0.28,0.05,-0.08,-0.10,-27.93,100.50,-57.60,685535
4.47,-8.66,0.03,0.03,-0.14,-0.14,-28.85,100.18,-57.12,685569
3.83,-9.07,-0.05,0.00,-0.02,-0.16,-29.19,99.99,-57.03,685603
3.42,-9.32,0.19,-0.05,0.05,-0.12,-29.95,99.74,-56.62,685637
3.58,-9.01,0.44,-0.04,0.05,-0.11,-30.71,99.66,-56.72,685671
3.62,-9.60,0.46,-0.04,0.10,-0.04,-30.33,99.39,-56.42,685706
3.29,-9.11,0.36,0.01,0.01,-0.02,-29.89,99.25,-56.53,685740
3.28,-9.04,0.06,0.04,-0.01,-0.04,-29.47,99.94,-55.74,685774
3.57,-9.03,0.17,0.02,-0.06,-0.01,-29.42,100.20,-56.40,685808
3.39,-9.14,0.03,0.03,-0.05,-0.05,-29.87,99.47,-56.80,685842
4.00,-9.19,0.13,0.04,-0.13,-0.06,-30.24,99.37,-56.49,685876
3.70,-8.86,0.02,0.04,-0.08,-0.09,-29.98,99.69,-55.42,685911
4.01,-9.16,0.22,0.05,-0.05,-0.01,-29.61,100.15,-56.85,685945
3.90,-8.84,0.01,0.04,-0.06,-0.04,-29.89,99.53,-56.97,685979
4.35,-8.79,-0.09,0.02,-0.01,-0.00,-29.30,99.37,-56.26,686013
3.80,-8.91,0.06,0.01,0.03,-0.02,-29.19,100.07,-56.05,686047
3.78,-8.86,-0.07,-0.01,0.01,-0.05,-28.90,100.07,-56.55,686082
3.52,-9.01,-0.20,-0.01,0.02,-0.07,-28.46,99.91,-56.18,686116
3.68,-9.35,0.11,0.00,0.02,-0.04,-28.92,100.38,-55.80,686150
3.69,-8.92,0.14,0.02,-0.01,-0.06,-28.79,99.96,-55.61,686184
3.92,-9.03,0.18,0.05,-0.05,-0.03,-28.85,100.39,-56.47,686218
3.71,-8.87,0.04,0.05,-0.06,-0.05,-28.92,100.29,-55.89,686252
3.95,-8.80,-0.05,0.05,-0.07,-0.09,-29.16,100.50,-55.77,686287
3.83,-9.21,-0.19,0.06,-0.10,-0.09,-29.23,99.85,-56.24,686321
3.81,-8.94,-0.20,0.06,-0.08,-0.12,-29.92,99.99,-56.65,686355
3.43,-9.47,0.28,0.03,-0.02,-0.07,-29.41,100.04,-56.39,686389
4.00,-9.04,0.46,0.07,-0.10,-0.03,-29.57,100.22,-56.55,686423
4.12,-8.98,0.10,0.06,-0.06,0.01,-29.33,99.78,-55.79,686458
3.88,-8.86,0.04,0.04,-0.01,0.02,-29.19,100.22,-55.86,686492
3.82,-8.79,-0.14,0.03,-0.04,-0.04,-28.71,100.29,-55.69,686526
3.88,-8.85,-0.10,0.04,-0.03,-0.03,-28.76,100.20,-56.46,686560
3.91,-9.10,-0.03,0.02,-0.01,-0.06,-28.91,99.90,-55.93,686594
3.88,-8.95,0.04,0.03,-0.04,-0.06,-28.98,99.23,-57.21,686628
3.94,-8.90,0.13,0.04,-0.04,-0.04,-28.87,100.00,-55.93,686663
3.70,-9.00,0.06,0.04,-0.03,-0.02,-28.65,100.34,-56.71,686697
3.82,-8.90,0.08,0.03,-0.01,-0.04,-28.81,99.97,-56.34,686731
3.66,-9.16,0.12,0.06,-0.06,-0.01,-29.38,100.12,-56.55,686765
3.89,-8.91,0.00,0.06,-0.07,-0.05,-28.41,99.93,-56.71,686799
3.80,-9.13,0.13,0.06,-0.04,-0.01,-28.63,100.15,-56.53,686833
3.61,-8.94,0.22,0.06,-0.08,-0.03,-28.14,99.85,-56.43,686868
3.96,-9.14,0.20,0.07,-0.08,0.01,-28.25,100.12,-56.43,686902
3.46,-9.05,0.01,0.04,-0.05,-0.03,-28.34,100.06,-56.81,686936
3.72,-9.06,0.00,0.06,-0.09,-0.03,-28.57,99.96,-56.90,686970
3.47,-9.11,0.05,0.07,-0.03,0.00,-28.19,100.00,-56.90,687004
3.82,-9.11,0.22,0.09,-0.08,0.02,-28.31,100.22,-57.44,687039
3.69,-9.10,0.22,0.08,-0.05,0.03,-27.24,100.39,-57.47,687073
3.62,-8.94,0.19,0.08,-0.11,0.03,-27.52,100.37,-57.57,687107
3.65,-9.29,0.06,0.09,-0.04,0.07,-26.92,100.31,-57.56,687141
4.10,-8.89,0.32,0.13,-0.19,0.05,-26.85,100.29,-57.88,687175
4.07,-8.91,0.24,0.17,-0.11,0.05,-26.59,99.63,-58.39,687209
3.41,-10.26,-0.36,0.20,-0.27,0.02,-26.60,99.55,-59.50,687244
3.77,-8.04,-0.97,0.11,-0.51,-0.27,-27.67,99.55,-59.00,687278
5.01,-9.32,0.03,-0.05,0.20,-0.03,-27.92,99.91,-58.77,687312
3.68,-9.14,0.01,-0.01,-0.05,-0.14,-28.25,99.84,-58.81,687346
4.67,-8.68,0.15,-0.06,-0.05,-0.13,-29.07,99.88,-58.46,687380
4.39,-8.35,-0.70,-0.06,-0.10,-0.23,-29.67,99.47,-57.60,687415
4.42,-8.35,-0.58,-0.11,-0.18,-0.34,-30.82,99.55,-57.25,687449
4.45,-9.05,-0.11,-0.14,-0.09,-0.31,-32.86,99.52,-55.61,687483
4.96,-8.78,-0.51,-0.19,-0.07,-0.37,-34.52,99.08,-55.28,687517
2.60,-10.49,0.43,-0.16,-0.05,-0.31,-35.81,99.12,-54.34,687551
3.35,-9.00,0.77,-0.08,0.00,-0.22,-36.71,99.05,-53.51,687585
2.99,-9.88,0.11,-0.02,0.14,-0.04,-36.47,98.51,-54.44,687620
3.23,-9.47,0.22,0.06,0.02,0.05,-36.35,98.48,-53.79,687654
2.97,-9.10,-0.03,0.07,-0.05,0.07,-35.40,98.49,-53.54,687688
3.35,-9.35,-0.06,0.06,0.05,0.11,-35.21,98.95,-53.93,687722
3.68,-8.82,0.40,0.13,-0.16,0.06,-34.64,98.28,-54.08,687756
4.32,-8.62,-0.20,0.13,-0.19,0.01,-34.51,98.54,-54.57,687791
3.96,-8.92,-0.17,0.07,-0.08,0.01,-34.14,98.41,-54.12,687825
3.81,-9.07,0.08,0.07,-0.09,0.01,-34.08,98.71,-54.37,687859
4.15,-8.95,0.02,0.05,-0.14,-0.04,-33.98,99.47,-54.85,687893
3.52,-9.08,0.03,0.06,0.00,0.08,-33.31,99.28,-55.14,687927
4.05,-8.73,-0.16,0.09,-0.11,0.05,-32.99,98.98,-55.31,687961
4.02,-8.56,-0.45,0.11,-0.15,0.05,-32.70,99.09,-55.41,687996
4.62,-8.40,-0.41,0.11,-0.11,0.03,-32.65,99.55,-55.54,688030
4.72,-8.32,-0.60,0.11,-0.04,-0.04,-32.14,99.77,-55.60,688064
4.19,-9.26,-0.76,-0.03,-0.04,-0.12,-32.29,99.06,-56.40,688098
4.38,-8.56,-0.40,-0.06,-0.05,-0.17,-32.96,99.09,-55.79,688132
3.78,-8.87,-0.15,-0.05,0.09,-0.18,-33.29,99.08,-55.55,688166
3.77,-9.43,-0.14,-0.07,0.04,-0.18,-34.07,99.11,-54.62,688201
3.52,-9.55,-0.25,-0.05,0.13,-0.10,-34.80,99.17,-54.49,688235
3.13,-9.87,0.32,0.00,0.20,-0.00,-34.45,99.24,-55.35,688269
3.47,-9.08,0.24,0.07,-0.03,0.31,-34.30,98.82,-54.27,688303
3.58,-9.07,0.06,0.11,-0.06,0.06,-33.63,98.76,-54.81,688337
3.86,-8.67,-0.13,0.11,-0.05,0.04,-33.12,98.95,-54.76,688372
3.83,-8.84,-0.15,0.12,-0.10,0.03,-32.78,99.30,-55.90,688406
4.31,-8.96,-0.26,0.06,-0.16,-0.05,-33.19,98.77,-55.89,688440
3.97,-9.01,0.14,0.06,0.02,-0.00,-32.49,99.62,-56.53,688474
3.70,-9.12,0.00,0.04,-0.04,-0.03,-32.70,99.56,-57.13,688508
4.08,-8.81,-0.05,0.04,-0.04,-0.04,-32.45,100.09,-56.65,688542
3.69,-9.01,-0.05,0.01,0.04,-0.02,-32.56,99.88,-56.47,688577
3.78,-8.94,-0.15,0.02,0.00,-0.02,-32.91,99.71,-56.66,688611
3.90,-8.95,-0.13,0.04,-0.01,-0.01,-32.36,99.37,-56.39,688645
3.91,-8.82,-0.13,0.04,0.01,0.00,-32.17,99.46,-56.15,688679
3.94,-8.90,-0.09,0.04,0.03,0.00,-32.07,99.75,-55.85,688713
3.82,-9.10,-0.09,0.05,0.01,0.02,-32.02,99.21,-56.36,688748
4.01,-8.88,-0.16,0.02,-0.02,-0.04,-31.75,99.43,-56.09,688782
3.60,-9.20,0.08,0.04,0.02,0.01,-32.11,99.34,-57.37,688816
3.74,-9.02,-0.02,0.05,-0.03,0.01,-31.69,99.50,-56.21,688850
3.73,-9.04,-0.05,0.06,-0.04,0.02,-31.09,99.17,-56.46,688884
3.91,-8.97,-0.08,0.06,-0.05,0.00,-30.88,99.52,-56.91,688918
3.90,-9.00,-0.14,0.08,-0.14,-0.03,-30.78,99.31,-56.53,688953
3.79,-9.34,-0.09,0.07,-0.16,-0.04,-30.84,99.80,-56.80,688987
3.58,-9.09,0.09,0.08,-0.09,0.01,-31.23,99.42,-57.06,689021
2.95,-9.56,0.15,0.11,-0.07,0.08,-30.77,98.89,-57.47,689055
3.78,-9.01,0.13,0.13,-0.12,0.08,-30.75,98.61,-56.84,689089
3.43,-9.05,0.08,0.11,-0.01,0.09,-29.86,99.24,-57.70,689124
3.73,-8.68,-0.05,0.07,-0.08,0.02,-29.47,99.01,-57.38,689158
3.50,-8.90,-0.27,0.08,-0.05,-0.00,-29.03,99.02,-56.84,689192
3.29,-9.39,0.11,0.05,0.03,0.01,-28.94,98.93,-57.25,689226
3.35,-8.85,0.04,0.03,-0.06,-0.10,-29.22,98.73,-58.07,689260
3.03,-9.51,0.32,0.03,-0.00,-0.03,-29.04,98.99,-58.18,689294
3.47,-9.15,0.28,0.04,-0.08,-0.06,-29.16,99.20,-57.15,689329
2.87,-9.43,0.09,0.03,-0.05,-0.11,-29.32,99.12,-57.10,689363
3.41,-9.20,0.14,0.04,-0.07,-0.05,-29.58,99.27,-57.92,689397
3.38,-9.25,0.25,0.09,-0.00,0.02,-29.49,98.49,-57.95,689431
4.21,-8.91,-0.12,0.09,-0.11,-0.02,-28.98,99.04,-58.83,689465
4.05,-8.76,-0.14,0.08,-0.04,-0.02,-28.88,99.02,-58.35,689500
4.04,-8.69,-0.04,0.07,-0.00,-0.02,-28.71,98.63,-58.54,689534
3.95,-9.02,-0.33,-0.00,-0.07,-0.13,-28.66,98.98,-58.94,689568
3.75,-9.18,0.22,-0.03,0.08,-0.06,-29.10,98.96,-57.64,689602
3.10,-9.43,0.52,0.00,0.08,-0.05,-28.94,98.99,-57.69,689636
3.55,-9.31,0.24,0.02,-0.02,-0.03,-29.30,98.95,-58.18,689670
3.31,-9.15,0.13,0.04,0.02,-0.01,-29.16,98.95,-58.74,689705
3.22,-9.15,0.18,0.03,-0.00,-0.00,-29.03,99.44,-58.20,689739
3.56,-8.99,0.10,0.01,-0.00,-0.03,-28.56,99.12,-57.92,689773
3.24,-9.24,0.16,0.01,0.00,-0.03,-28.75,99.12,-57.28,689807
3.45,-9.19,0.11,0.03,-0.03,-0.03,-28.71,98.95,-57.53,689841
3.52,-9.07,0.03,0.02,-0.05,-0.06,-28.50,98.86,-57.79,689875
3.48,-9.14,0.02,0.03,-0.04,-0.05,-28.72,98.98,-57.41,689910
3.63,-9.11,0.10,0.04,-0.02,-0.02,-28.72,98.99,-57.37,689944
3.65,-9.10,0.11,0.05,-0.00,0.00,-28.46,99.12,-58.58,689978
3.51,-9.10,0.04,0.06,0.01,0.01,-28.50,99.09,-58.16,690012
3.68,-9.04,-0.07,0.06,0.01,0.03,-28.28,98.96,-58.16,690046
3.47,-9.11,0.06,0.05,0.03,0.02,-27.48,98.80,-58.42,690081
3.50,-9.17,0.16,0.06,-0.00,0.01,-27.39,99.14,-58.71,690115
3.53,-9.07,0.13,0.08,0.00,0.01,-27.00,98.63,-58.96,690149
3.57,-9.20,0.15,0.09,-0.02,0.01,-27.02,98.68,-58.62,690183
3.42,-9.25,0.27,0.06,-0.02,-0.01,-27.58,99.04,-58.94,690217
3.28,-9.23,0.34,0.04,0.03,-0.01,-27.21,99.01,-58.71,690251
3.44,-9.34,0.38,0.03,0.05,0.00,-27.05,98.33,-58.80,690286
3.16,-9.38,0.42,0.01,0.07,-0.01,-26.54,98.48,-58.35,690320
3.12,-9.30,0.31,0.01,0.04,-0.02,-26.09,98.66,-58.83,690354
3.00,-9.34,0.26,-0.00,0.01,-0.03,-26.24,98.76,-57.94,690388
2.94,-9.35,0.25,0.02,-0.04,-0.04,-26.21,98.99,-58.77,690422
3.05,-9.34,0.26,0.03,-0.05,-0.04,-26.47,98.83,-58.97,690457
3.19,-9.26,0.33,0.03,-0.04,-0.04,-25.83,98.67,-58.18,690491
3.11,-9.29,0.22,0.03,-0.07,-0.04,-25.90,98.52,-57.44,690525
3.41,-9.24,0.22,0.03,-0.05,-0.03,-26.07,98.89,-58.70,690559
3.35,-9.14,0.12,0.03,-0.01,-0.03,-25.93,99.09,-58.27,690593
3.80,-9.03,-0.03,0.03,-0.01,-0.02,-25.56,98.67,-57.28,690627
3.61,-9.07,-0.05,0.03,0.05,-0.03,-25.75,98.68,-57.73,690662
3.58,-9.04,0.21,0.01,0.02,-0.08,-25.59,99.01,-57.04,690696
3.34,-9.07,0.15,-0.02,0.03,-0.09,-26.13,99.49,-58.10,690730
3.27,-9.37,0.11,-0.01,-0.07,-0.10,-26.31,98.87,-57.76,690764
3.22,-9.41,0.29,0.02,-0.00,-0.05,-26.53,98.36,-57.89,690798
3.15,-9.37,0.29,0.04,-0.01,-0.01,-26.56,99.09,-58.01,690833
3.14,-9.26,0.20,0.07,-0.06,-0.00,-25.62,99.37,-57.66,690867
3.39,-9.04,-0.03,0.05,-0.07,-0.04,-25.72,98.58,-58.37,690901
3.44,-9.11,0.14,0.03,-0.02,-0.05,-26.02,99.09,-58.52,690935
3.60,-9.11,0.33,0.04,-0.05,-0.09,-26.35,98.95,-57.57,690969
3.46,-9.16,0.13,0.00,-0.06,-0.09,-26.44,99.20,-58.35,691003
3.52,-9.24,0.18,0.00,0.00,-0.04,-26.45,98.99,-57.70,691038
3.16,-9.19,0.23,0.01,0.04,-0.03,-26.24,98.80,-57.44,691072
2.76,-9.31,0.27,0.05,-0.02,-0.01,-26.41,98.76,-57.31,691106
3.29,-9.18,0.23,0.04,-0.00,-0.02,-25.81,99.14,-57.76,691140
3.29,-9.27,0.18,0.01,-0.02,-0.06,-26.10,99.08,-57.67,691174
3.27,-9.23,0.18,0.02,-0.04,-0.06,-26.15,98.68,-57.69,691208
3.05,-9.38,0.25,0.02,-0.03,-0.07,-26.57,98.49,-57.37,691243
3.39,-9.20,0.23,0.04,-0.04,-0.04,-26.41,98.58,-56.84,691277
3.34,-9.15,0.19,0.04,-0.01,-0.04,-25.87,99.27,-57.37,691311
3.32,-9.07,0.14,0.03,-0.02,-0.05,-25.94,98.79,-57.83,691345
3.34,-9.26,0.14,0.01,-0.03,-0.07,-25.72,98.49,-58.33,691379
